tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
86000,3240,0.4500,4225,0.4196,0.5308,0.4927,0.5228,0.8662,0.005819,-0.0002,0.0072,8454,24934848.8,289.5,0.0846,6
88000,3240,0.4500,4329,0.4164,0.5324,0.4913,0.5202,0.8794,0.005857,-0.0003,0.0085,8460,26826985.1,292.3,0.0862,6
90000,3240,0.4500,4307,0.4206,0.5123,0.4762,0.4891,0.8551,0.005892,0.0002,0.0093,8461,27622419.8,291.9,0.0882,7
92000,3240,0.4500,4289,0.4182,0.5133,0.4780,0.4941,0.8652,0.004887,0.0000,0.0080,8484,27977843.1,291.0,0.0902,7
94000,3239,0.4499,4318,0.4159,0.5160,0.4774,0.4946,0.8662,0.004871,0.0002,0.0073,8489,31244913.7,294.7,0.0916,7
96000,3240,0.4500,4364,0.4160,0.5161,0.4769,0.4942,0.8752,0.004810,-0.0003,0.0083,8493,34083447.5,298.1,0.0930,7
98000,3240,0.4500,4293,0.4158,0.5176,0.4764,0.4950,0.8724,0.004901,-0.0003,0.0080,8499,34902193.0,299.1,0.0947,7
100000,3240,0.4500,4321,0.4178,0.5197,0.4774,0.4973,0.8742,0.004823,0.0007,0.0110,8506,31481416.7,295.9,0.0970,7
102000,3240,0.4500,4238,0.4204,0.5239,0.4793,0.5047,0.8562,0.005615,-0.0003,0.0092,8508,29367546.7,255.5,0.0992,7
104000,3240,0.4500,4276,0.4195,0.5231,0.4809,0.5034,0.8456,0.003691,-0.0006,0.0072,8511,29382360.0,268.6,0.1011,7
106000,3240,0.4500,4345,0.4225,0.5227,0.4809,0.5031,0.8590,0.003217,-0.0002,0.0076,8516,30987708.9,288.1,0.1028,7
108000,3240,0.4500,4343,0.4227,0.5225,0.4806,0.5028,0.8585,0.003671,-0.0003,0.0100,8518,33122733.2,306.4,0.1043,7
110000,3240,0.4500,4315,0.4424,0.5065,0.4550,0.4579,0.8544,0.003585,-0.0005,0.0092,8519,31747084.8,300.1,0.1063,8
112000,3240,0.4500,4332,0.4400,0.5091,0.4546,0.4592,0.8632,0.002506,0.0004,0.0076,8539,33736667.7,309.2,0.1078,8
114000,3240,0.4500,4322,0.4399,0.5101,0.4546,0.4597,0.8502,0.002475,-0.0003,0.0076,8545,37027156.3,324.6,0.1090,8
116000,3239,0.4499,4353,0.4398,0.5133,0.4561,0.4621,0.8443,0.003277,0.0000,0.0101,8545,39090868.8,334.7,0.1103,8
118000,3240,0.4500,4263,0.4393,0.5142,0.4533,0.4618,0.8783,0.003273,0.0003,0.0086,8548,38443310.6,331.0,0.1121,8
120000,3240,0.4500,4315,0.4396,0.5145,0.4534,0.4625,0.8512,0.003338,0.0000,0.0095,8549,36564378.2,321.6,0.1143,8
122000,3240,0.4500,4310,0.4394,0.5146,0.4539,0.4624,0.8587,0.001864,0.0003,0.0095,8549,32529498.5,308.9,0.1168,8
124000,3240,0.4500,4313,0.4394,0.5144,0.4538,0.4623,0.8590,0.002112,-0.0002,0.0083,8549,34431853.3,312.9,0.1183,8
126000,3240,0.4500,4293,0.4399,0.5143,0.4534,0.4621,0.8518,0.001574,-0.0001,0.0075,8550,36987381.8,318.3,0.1197,8
128000,3238,0.4497,4323,0.4403,0.5142,0.4527,0.4614,0.8636,0.003495,-0.0001,0.0102,8554,37680237.1,318.1,0.1214,8
130000,3240,0.4500,4298,0.4376,0.5155,0.4536,0.4641,0.8555,0.001437,0.0001,0.0072,8556,36940718.2,314.4,0.1235,9
132000,3240,0.4500,4335,0.4374,0.5156,0.4539,0.4645,0.8640,0.001407,-0.0001,0.0070,8558,40563167.3,321.0,0.1247,9
134000,3240,0.4500,4312,0.4373,0.5162,0.4541,0.4650,0.8728,0.001308,-0.0000,0.0071,8559,43662779.6,326.5,0.1259,9
136000,3240,0.4500,4264,0.4368,0.5178,0.4516,0.4648,0.8543,0.001356,-0.0002,0.0080,8560,43605105.7,327.9,0.1275,9
138000,3240,0.4500,4290,0.4367,0.5177,0.4506,0.4646,0.8444,0.001519,0.0001,0.0080,8560,42299750.6,325.8,0.1294,9
140000,3240,0.4500,4318,0.4369,0.5180,0.4510,0.4652,0.8159,0.003097,-0.0008,0.0120,8561,38517009.3,321.0,0.1316,9
142000,3239,0.4499,4292,0.4368,0.5184,0.4515,0.4655,0.8640,0.000935,0.0002,0.0073,8564,37024460.3,318.5,0.1336,9
144000,3240,0.4500,4293,0.4368,0.5183,0.4513,0.4655,0.8745,0.000855,-0.0000,0.0070,8564,38396603.3,319.7,0.1352,9
146000,3240,0.4500,4296,0.4368,0.5181,0.4511,0.4652,0.8517,0.002536,-0.0001,0.0087,8568,40581096.8,322.6,0.1366,9
148000,3240,0.4500,4255,0.4361,0.5191,0.4524,0.4675,0.8549,0.002590,-0.0003,0.0090,8569,39994247.2,321.5,0.1385,10
150000,3240,0.4500,4257,0.4348,0.5198,0.4538,0.4701,0.8534,0.001146,-0.0000,0.0065,8572,41229915.7,322.4,0.1401,10
152000,3240,0.4500,4305,0.4347,0.5200,0.4535,0.4700,0.8451,0.000704,-0.0001,0.0075,8574,44460991.1,426.5,0.1414,10
154000,3240,0.4500,4307,0.4347,0.5198,0.4533,0.4698,0.8577,0.001157,-0.0001,0.0076,8576,47433894.2,437.8,0.1426,10
156000,3240,0.4500,4352,0.4347,0.5196,0.4530,0.4694,0.8341,0.001209,-0.0004,0.0092,8578,46861931.1,397.0,0.1443,10
158000,3240,0.4500,4333,0.4347,0.5196,0.4532,0.4696,0.8498,0.001853,-0.0002,0.0099,8578,43593771.2,352.5,0.1464,10
160000,3240,0.4500,4325,0.4354,0.5206,0.4538,0.4709,0.8605,0.002300,0.0002,0.0116,8578,39237089.9,324.2,0.1487,10
162000,3240,0.4500,4334,0.4350,0.5204,0.4547,0.4708,0.8677,0.002204,0.0002,0.0086,8581,39882100.7,326.4,0.1503,10
164000,3240,0.4500,4276,0.4349,0.5203,0.4547,0.4708,0.8569,0.000463,0.0001,0.0067,8583,41699450.3,330.6,0.1519,10
166000,3240,0.4500,4295,0.4350,0.5203,0.4547,0.4709,0.8663,0.000539,-0.0002,0.0080,8583,42820102.5,332.6,0.1535,10
168000,3240,0.4500,4234,0.4350,0.5210,0.4549,0.4710,0.8571,0.002389,-0.0001,0.0089,8583,41564047.6,321.9,0.1556,11
170000,3240,0.4500,4246,0.4351,0.5211,0.4546,0.4711,0.8680,0.000396,0.0001,0.0070,8585,44528610.9,329.8,0.1569,11
172000,3240,0.4500,4293,0.4350,0.5211,0.4546,0.4712,0.8430,0.000761,-0.0002,0.0078,8585,47781533.1,337.8,0.1582,11
174000,3239,0.4499,4270,0.4348,0.5214,0.4538,0.4712,0.8390,0.002762,-0.0005,0.0108,8587,48104709.0,337.6,0.1598,11
176000,3240,0.4500,4305,0.4348,0.5213,0.4545,0.4712,0.8539,0.001574,0.0001,0.0095,8587,46805064.8,332.6,0.1618,11
178000,3240,0.4500,4250,0.4349,0.5217,0.4547,0.4715,0.8501,0.001637,-0.0002,0.0094,8588,44055982.2,323.5,0.1641,11
180000,3240,0.4500,4301,0.4353,0.5212,0.4547,0.4719,0.8471,0.000307,0.0005,0.0077,8590,39827881.1,313.3,0.1667,11
182000,3240,0.4500,4270,0.4353,0.5209,0.4543,0.4714,0.8595,0.001261,-0.0002,0.0089,8593,41261533.0,313.5,0.1685,11
184000,3240,0.4500,4307,0.4352,0.5209,0.4544,0.4714,0.8427,0.000937,-0.0001,0.0076,8593,43642685.2,317.3,0.1699,11
186000,3239,0.4499,4270,0.4353,0.5211,0.4538,0.4710,0.8525,0.003193,-0.0003,0.0097,8594,43495341.3,315.0,0.1718,12
188000,3240,0.4500,4347,0.4355,0.5228,0.4538,0.4712,0.8647,0.000939,0.0005,0.0071,8595,43324106.4,313.0,0.1738,12
190000,3239,0.4499,4299,0.4357,0.5235,0.4536,0.4717,0.8580,0.000440,-0.0002,0.0086,8596,46821324.2,317.6,0.1751,12
192000,3240,0.4500,4298,0.4358,0.5231,0.4535,0.4714,0.8637,0.000214,-0.0002,0.0071,8596,49805965.3,321.7,0.1764,12
194000,3240,0.4500,4332,0.4356,0.5224,0.4526,0.4707,0.8593,0.000672,-0.0003,0.0081,8596,49735163.9,321.7,0.1781,12
196000,3240,0.4500,4283,0.4357,0.5224,0.4527,0.4706,0.8598,0.001770,-0.0002,0.0102,8597,46253385.9,316.6,0.1805,12
198000,3240,0.4500,4290,0.4361,0.5232,0.4532,0.4717,0.8542,0.000638,-0.0000,0.0089,8597,42341277.4,311.8,0.1829,12
200000,3240,0.4500,4266,0.4360,0.5221,0.4523,0.4705,0.8466,0.000557,-0.0002,0.0077,8602,41403278.3,309.8,0.1849,12
202000,3240,0.4500,4238,0.4361,0.5218,0.4521,0.4700,0.8773,0.000144,0.0001,0.0073,8605,42795006.8,330.0,0.1866,12
204000,3240,0.4500,4272,0.4364,0.5215,0.4512,0.4694,0.8739,0.002667,-0.0001,0.0096,8607,44250271.6,338.2,0.1882,12
206000,3240,0.4500,4322,0.4365,0.5214,0.4510,0.4687,0.8679,0.003546,-0.0001,0.0091,8608,43797004.7,317.2,0.1902,13
208000,3240,0.4500,4267,0.4366,0.5219,0.4510,0.4689,0.8692,0.000920,0.0002,0.0064,8611,45575011.6,326.4,0.1917,13
210000,3240,0.4500,4279,0.4365,0.5219,0.4510,0.4689,0.8579,0.000920,-0.0003,0.0069,8612,48848927.5,342.2,0.1930,13
212000,3240,0.4500,4315,0.4365,0.5221,0.4510,0.4691,0.8651,0.002922,0.0000,0.0091,8614,50698907.8,348.4,0.1945,13
214000,3240,0.4500,4320,0.4368,0.5222,0.4519,0.4696,0.8759,0.002136,-0.0001,0.0090,8616,49170612.7,338.3,0.1964,13
216000,3240,0.4500,4278,0.4369,0.5229,0.4522,0.4699,0.8564,0.001848,-0.0002,0.0089,8617,45787307.3,322.0,0.1987,13
218000,3240,0.4500,4318,0.4367,0.5228,0.4520,0.4699,0.8526,0.001180,-0.0002,0.0095,8619,40435887.6,304.7,0.2013,13
220000,3239,0.4499,4295,0.4367,0.5225,0.4520,0.4698,0.8564,0.001568,0.0001,0.0081,8622,42112290.5,307.5,0.2030,13
222000,3240,0.4500,4288,0.4368,0.5223,0.4518,0.4694,0.8617,0.001905,-0.0001,0.0073,8623,44283464.5,312.7,0.2044,13
224000,3240,0.4500,4263,0.4368,0.5223,0.4517,0.4692,0.8568,0.002714,-0.0001,0.0094,8624,45046787.5,312.4,0.2062,13
226000,3240,0.4500,4282,0.4364,0.5236,0.4524,0.4706,0.8529,0.003143,0.0002,0.0078,8624,43729780.9,308.9,0.2083,14
228000,3240,0.4500,4281,0.4363,0.5238,0.4526,0.4707,0.8494,0.003139,-0.0002,0.0077,8625,47422358.9,316.4,0.2095,14
230000,3240,0.4500,4289,0.4363,0.5237,0.4523,0.4706,0.8670,0.003090,0.0002,0.0066,8626,50435384.2,321.7,0.2108,14
232000,3239,0.4499,4244,0.4362,0.5236,0.4526,0.4707,0.8585,0.003157,-0.0005,0.0074,8627,50338047.7,321.0,0.2126,14
234000,3240,0.4500,4311,0.4362,0.5237,0.4529,0.4708,0.8705,0.003502,0.0000,0.0091,8629,47943314.1,317.8,0.2146,14
236000,3239,0.4499,4233,0.4363,0.5247,0.4538,0.4720,0.8699,0.004496,-0.0006,0.0107,8630,43344544.7,311.6,0.2170,14
238000,3240,0.4500,4298,0.4363,0.5240,0.4529,0.4711,0.8559,0.003259,0.0002,0.0080,8633,41619257.8,308.7,0.2191,14
240000,3240,0.4500,4278,0.4362,0.5235,0.4525,0.4707,0.8562,0.003279,-0.0004,0.0080,8636,42859571.9,309.5,0.2208,14
242000,3240,0.4500,4258,0.4362,0.5232,0.4519,0.4703,0.8592,0.004843,-0.0001,0.0091,8639,44895994.9,311.8,0.2223,14
244000,3238,0.4497,4320,0.4360,0.5230,0.4519,0.4700,0.8599,0.002895,0.0001,0.0089,8640,44625324.9,310.3,0.2243,15
246000,3240,0.4500,4273,0.4358,0.5241,0.4520,0.4707,0.8537,0.003488,0.0001,0.0071,8643,45391509.8,311.0,0.2260,15
248000,3240,0.4500,4275,0.4360,0.5249,0.4519,0.4710,0.8689,0.003463,0.0004,0.0069,8648,48614188.0,314.9,0.2272,15
250000,3240,0.4500,4244,0.4360,0.5258,0.4523,0.4716,0.8649,0.003822,-0.0001,0.0074,8651,51324187.3,318.2,0.2285,15
252000,3240,0.4500,4279,0.4359,0.5262,0.4522,0.4719,0.8535,0.003882,0.0002,0.0090,8654,50264217.6,325.0,0.2302,15
254000,3240,0.4500,4234,0.4358,0.5265,0.4524,0.4721,0.8653,0.004529,-0.0001,0.0096,8654,46462833.3,289.8,0.2323,15
256000,3240,0.4500,4263,0.4360,0.5266,0.4520,0.4722,0.8549,0.004989,-0.0001,0.0114,8654,41483678.3,271.0,0.2346,15
258000,3239,0.4499,4316,0.4360,0.5264,0.4521,0.4722,0.8561,0.004280,0.0000,0.0087,8658,42222382.8,284.2,0.2363,15
260000,3240,0.4500,4240,0.4361,0.5262,0.4519,0.4718,0.8519,0.004044,0.0003,0.0073,8659,43867092.5,296.0,0.2379,15
262000,3240,0.4500,4249,0.4363,0.5259,0.4515,0.4712,0.8630,0.004074,-0.0001,0.0078,8660,45332670.8,304.6,0.2394,15
264000,3240,0.4500,4235,0.4364,0.5254,0.4510,0.4705,0.8674,0.004821,-0.0002,0.0084,8662,44038650.8,300.1,0.2415,16
266000,3240,0.4500,4286,0.4372,0.5266,0.4505,0.4704,0.8640,0.002919,0.0002,0.0067,8667,46886964.7,310.5,0.2428,16
268000,3240,0.4500,4235,0.4373,0.5270,0.4506,0.4707,0.8788,0.002390,-0.0002,0.0071,8669,49986836.8,320.7,0.2441,16
270000,3239,0.4499,4267,0.4373,0.5273,0.4506,0.4710,0.8662,0.003415,-0.0001,0.0095,8670,50405811.6,323.7,0.2457,16
272000,3240,0.4500,4291,0.4375,0.5277,0.4514,0.4716,0.8639,0.003219,0.0000,0.0096,8672,48619819.5,321.5,0.2475,16
274000,3240,0.4500,4279,0.4378,0.5286,0.4524,0.4727,0.8572,0.003506,-0.0001,0.0095,8672,45630619.5,315.4,0.2496,16
276000,3240,0.4500,4312,0.4381,0.5278,0.4512,0.4726,0.8368,0.002764,0.0000,0.0079,8674,41399363.0,308.6,0.2519,16
278000,3240,0.4500,4294,0.4381,0.5279,0.4511,0.4726,0.8603,0.002950,-0.0003,0.0085,8675,42854183.1,310.6,0.2535,16
280000,3240,0.4500,4307,0.4382,0.5273,0.4507,0.4721,0.8489,0.003516,-0.0005,0.0081,8678,45035218.3,313.7,0.2551,16
282000,3240,0.4500,4311,0.4383,0.5272,0.4501,0.4709,0.8552,0.004217,0.0001,0.0092,8678,45215646.6,312.4,0.2570,17
284000,3240,0.4500,4294,0.4385,0.5277,0.4501,0.4708,0.8644,0.003310,-0.0003,0.0081,8678,45119849.5,311.5,0.2588,17
286000,3240,0.4500,4318,0.4388,0.5286,0.4499,0.4709,0.8572,0.005026,-0.0004,0.0083,8684,48350791.3,316.0,0.2601,17
288000,3240,0.4500,4281,0.4387,0.5288,0.4499,0.4711,0.8661,0.004965,0.0001,0.0074,8684,51240582.6,320.8,0.2614,17
290000,3240,0.4500,4270,0.4388,0.5289,0.4499,0.4713,0.8509,0.005332,-0.0004,0.0089,8684,50872783.2,320.6,0.2632,17
292000,3240,0.4500,4253,0.4390,0.5288,0.4501,0.4717,0.8642,0.004966,0.0000,0.0093,8684,47302137.3,315.6,0.2655,17
294000,3240,0.4500,4291,0.4395,0.5299,0.4512,0.4731,0.8596,0.004432,0.0001,0.0089,8684,42988670.0,311.1,0.2678,17
296000,3240,0.4500,4275,0.4394,0.5290,0.4498,0.4722,0.8591,0.004438,0.0001,0.0076,8684,42323198.2,310.1,0.2697,17
298000,3240,0.4500,4293,0.4394,0.5290,0.4498,0.4723,0.8616,0.004345,0.0000,0.0073,8684,43755566.0,311.0,0.2714,17
300000,3239,0.4499,4297,0.4394,0.5291,0.4499,0.4723,0.8529,0.004669,0.0004,0.0080,8684,45123562.3,312.2,0.2730,17
