tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
108000,3240,0.4500,0,0.7515,0.3672,0.4418,0.5285,0.5000,0.000867,-0.0001,0.0024,8883,38578661.3,586.5,0.0670,8
110000,3240,0.4500,0,0.7500,0.3712,0.4350,0.5220,0.5000,0.001795,-0.0002,0.0033,8885,39863981.5,591.0,0.0679,8
112000,3239,0.4499,0,0.7502,0.3712,0.4352,0.5220,0.5000,0.001659,-0.0005,0.0045,8885,40456624.8,588.2,0.0689,8
114000,3240,0.4500,0,0.7507,0.3713,0.4369,0.5233,0.5000,0.002356,-0.0003,0.0047,8885,34980389.0,544.5,0.0703,8
116000,3240,0.4500,0,0.7492,0.3729,0.4337,0.5204,0.5000,0.001896,-0.0002,0.0036,8887,31613514.4,523.2,0.0717,8
118000,3240,0.4500,0,0.7499,0.3729,0.4339,0.5206,0.5000,0.001163,-0.0001,0.0024,8887,33728793.1,523.9,0.0727,8
120000,3240,0.4500,0,0.7502,0.3730,0.4335,0.5203,0.5000,0.003087,-0.0003,0.0052,8889,32912674.9,516.6,0.0740,9
122000,3240,0.4500,0,0.7522,0.3734,0.4330,0.5203,0.5000,0.000946,0.0000,0.0024,8889,34257701.3,513.6,0.0751,9
124000,3240,0.4500,0,0.7522,0.3734,0.4329,0.5203,0.5000,0.001149,-0.0000,0.0023,8889,37823598.2,521.7,0.0760,9
126000,3240,0.4500,0,0.7518,0.3743,0.4313,0.5187,0.5000,0.002090,-0.0001,0.0034,8889,41071948.0,529.2,0.0768,9
128000,3240,0.4500,0,0.7517,0.3748,0.4304,0.5179,0.5000,0.001106,-0.0001,0.0023,8889,43843373.3,534.2,0.0778,9
130000,3240,0.4500,0,0.7516,0.3752,0.4299,0.5172,0.5000,0.001182,0.0001,0.0025,8889,46030431.6,537.0,0.0787,9
132000,3240,0.4500,0,0.7515,0.3754,0.4301,0.5170,0.5000,0.002968,-0.0002,0.0052,8889,42503382.2,532.3,0.0799,9
134000,3239,0.4499,0,0.7513,0.3754,0.4314,0.5178,0.5000,0.001956,-0.0001,0.0050,8889,37434309.8,521.6,0.0813,9
136000,3239,0.4499,0,0.7505,0.3759,0.4308,0.5175,0.5000,0.000364,-0.0001,0.0025,8892,36119101.2,517.5,0.0825,9
138000,3240,0.4500,0,0.7513,0.3763,0.4301,0.5170,0.5000,0.003226,-0.0003,0.0050,8895,36608180.0,516.5,0.0836,9
140000,3240,0.4500,0,0.7519,0.3766,0.4296,0.5168,0.5000,0.001965,0.0000,0.0040,8898,35923595.5,512.2,0.0849,10
142000,3240,0.4500,0,0.7520,0.3769,0.4296,0.5169,0.5000,0.001550,-0.0001,0.0020,8898,38684640.9,513.7,0.0859,10
144000,3240,0.4500,0,0.7521,0.3769,0.4296,0.5168,0.5000,0.000865,-0.0001,0.0023,8898,42119826.8,517.0,0.0868,10
146000,3240,0.4500,0,0.7520,0.3769,0.4297,0.5168,0.5000,0.000025,-0.0001,0.0019,8898,45271714.6,520.7,0.0877,10
148000,3240,0.4500,0,0.7521,0.3769,0.4298,0.5170,0.5000,0.000813,-0.0002,0.0030,8898,47585450.9,524.0,0.0886,10
150000,3239,0.4499,0,0.7523,0.3767,0.4303,0.5175,0.5000,0.002209,-0.0002,0.0034,8898,49288688.2,526.1,0.0896,10
152000,3240,0.4500,0,0.7532,0.3763,0.4321,0.5185,0.5000,0.001964,-0.0003,0.0046,8898,41931456.7,381.8,0.0911,10
154000,3240,0.4500,0,0.7519,0.3767,0.4320,0.5191,0.5000,0.001068,-0.0003,0.0049,8900,37496206.3,387.5,0.0925,10
156000,3240,0.4500,0,0.7521,0.3771,0.4316,0.5186,0.5000,0.000677,-0.0003,0.0031,8902,38677852.9,422.1,0.0935,10
158000,3239,0.4499,0,0.7522,0.3771,0.4315,0.5188,0.5000,0.002577,-0.0000,0.0037,8904,38009570.2,427.3,0.0948,11
160000,3240,0.4500,0,0.7522,0.3772,0.4314,0.5187,0.5000,0.001239,-0.0001,0.0029,8904,38379419.0,431.2,0.0960,11
162000,3240,0.4500,0,0.7522,0.3772,0.4313,0.5187,0.5000,0.002957,-0.0001,0.0034,8904,41675856.8,451.7,0.0970,11
164000,3240,0.4500,0,0.7522,0.3772,0.4314,0.5186,0.5000,0.000985,-0.0001,0.0023,8904,45053586.2,471.9,0.0978,11
166000,3240,0.4500,0,0.7523,0.3771,0.4315,0.5187,0.5000,0.001282,-0.0001,0.0020,8905,47935783.0,486.3,0.0987,11
168000,3240,0.4500,0,0.7524,0.3768,0.4321,0.5194,0.5000,0.001113,-0.0003,0.0023,8905,49922678.4,495.9,0.0997,11
170000,3240,0.4500,0,0.7522,0.3769,0.4321,0.5195,0.5000,0.002591,-0.0002,0.0048,8905,47536125.1,497.2,0.1008,11
172000,3240,0.4500,0,0.7515,0.3770,0.4331,0.5204,0.5000,0.001502,-0.0001,0.0041,8907,41495870.4,486.8,0.1022,11
174000,3240,0.4500,0,0.7507,0.3774,0.4335,0.5210,0.5000,0.001405,-0.0001,0.0031,8909,38633631.9,479.6,0.1035,11
176000,3240,0.4500,0,0.7506,0.3779,0.4325,0.5202,0.5000,0.001616,-0.0001,0.0036,8912,40133092.8,482.6,0.1046,11
178000,3240,0.4500,0,0.7511,0.3780,0.4324,0.5202,0.5000,0.002902,-0.0001,0.0038,8912,38471620.9,479.4,0.1058,12
180000,3240,0.4500,0,0.7514,0.3781,0.4323,0.5203,0.5000,0.001144,-0.0001,0.0021,8912,40493331.6,482.1,0.1069,12
182000,3240,0.4500,0,0.7514,0.3780,0.4324,0.5203,0.5000,0.001548,-0.0000,0.0019,8912,43913453.5,487.3,0.1078,12
184000,3240,0.4500,0,0.7516,0.3781,0.4322,0.5201,0.5000,0.001282,-0.0000,0.0020,8912,46900906.8,492.0,0.1088,12
186000,3240,0.4500,0,0.7517,0.3780,0.4324,0.5202,0.5000,0.001167,-0.0001,0.0022,8912,49400780.1,498.2,0.1097,12
188000,3240,0.4500,0,0.7517,0.3777,0.4328,0.5205,0.5000,0.001261,-0.0000,0.0022,8912,51323044.1,501.4,0.1107,12
190000,3240,0.4500,0,0.7526,0.3777,0.4338,0.5213,0.5000,0.003032,-0.0003,0.0055,8912,45001139.3,496.4,0.1120,12
192000,3240,0.4500,0,0.7508,0.3781,0.4340,0.5220,0.5000,0.001916,-0.0000,0.0040,8914,40320703.2,490.5,0.1134,12
194000,3240,0.4500,0,0.7511,0.3783,0.4334,0.5214,0.5000,0.001631,-0.0001,0.0028,8916,39888243.2,490.7,0.1145,12
196000,3240,0.4500,0,0.7511,0.3785,0.4332,0.5213,0.5000,0.002694,-0.0002,0.0041,8917,39436320.2,488.8,0.1157,12
198000,3240,0.4500,0,0.7514,0.3786,0.4333,0.5214,0.5000,0.001143,-0.0000,0.0027,8917,39303297.9,487.7,0.1169,13
200000,3240,0.4500,0,0.7516,0.3787,0.4331,0.5212,0.5000,0.000405,-0.0000,0.0020,8918,42544547.6,491.5,0.1179,13
202000,3240,0.4500,0,0.7516,0.3787,0.4332,0.5211,0.5000,0.001616,-0.0000,0.0023,8918,45807431.6,639.2,0.1188,13
204000,3240,0.4500,0,0.7515,0.3787,0.4333,0.5211,0.5000,0.000439,-0.0001,0.0020,8918,48736480.5,618.2,0.1197,13
206000,3240,0.4500,0,0.7517,0.3782,0.4343,0.5219,0.5000,0.001610,-0.0001,0.0022,8918,50555147.1,599.4,0.1207,13
208000,3240,0.4500,0,0.7517,0.3782,0.4342,0.5218,0.5000,0.001463,-0.0001,0.0037,8918,50286373.6,589.7,0.1217,13
210000,3240,0.4500,0,0.7521,0.3780,0.4347,0.5224,0.5000,0.001894,-0.0001,0.0046,8918,43071635.8,538.2,0.1231,13
212000,3240,0.4500,0,0.7514,0.3787,0.4344,0.5227,0.5000,0.001229,-0.0001,0.0033,8920,39353410.3,514.6,0.1244,13
214000,3240,0.4500,0,0.7510,0.3788,0.4336,0.5219,0.5000,0.000500,0.0000,0.0025,8924,40920805.3,517.7,0.1254,13
216000,3240,0.4500,0,0.7511,0.3788,0.4336,0.5219,0.5000,0.002883,-0.0002,0.0051,8925,39497479.4,510.3,0.1266,14
218000,3240,0.4500,0,0.7510,0.3787,0.4336,0.5218,0.5000,0.001051,-0.0002,0.0025,8925,40771324.2,496.8,0.1280,14
220000,3240,0.4500,0,0.7511,0.3789,0.4338,0.5218,0.5000,0.001339,0.0000,0.0024,8926,44079528.3,496.7,0.1291,14
222000,3240,0.4500,0,0.7511,0.3791,0.4336,0.5217,0.5000,0.001904,-0.0001,0.0031,8926,47345601.1,504.0,0.1300,14
224000,3239,0.4499,0,0.7512,0.3788,0.4342,0.5221,0.5000,0.001218,-0.0001,0.0022,8926,49803781.7,509.4,0.1310,14
226000,3240,0.4500,0,0.7513,0.3787,0.4342,0.5220,0.5000,0.000941,-0.0000,0.0024,8926,51565456.6,511.8,0.1320,14
228000,3240,0.4500,0,0.7518,0.3785,0.4345,0.5222,0.5000,0.002199,-0.0001,0.0045,8927,47501449.6,508.2,0.1332,14
230000,3240,0.4500,0,0.7508,0.3787,0.4351,0.5227,0.5000,0.003119,-0.0002,0.0056,8928,41678697.9,498.5,0.1346,14
232000,3240,0.4500,0,0.7497,0.3792,0.4343,0.5222,0.5000,0.001263,-0.0001,0.0024,8934,40271011.8,495.6,0.1358,14
234000,3240,0.4500,0,0.7506,0.3794,0.4342,0.5222,0.5000,0.003177,-0.0002,0.0052,8936,40483795.0,494.7,0.1370,14
236000,3240,0.4500,0,0.7505,0.3794,0.4340,0.5220,0.5000,0.002310,-0.0001,0.0043,8938,39760447.8,490.9,0.1383,15
238000,3240,0.4500,0,0.7505,0.3795,0.4339,0.5221,0.5000,0.000457,0.0001,0.0019,8938,42458210.0,494.0,0.1393,15
240000,3240,0.4500,0,0.7506,0.3795,0.4341,0.5221,0.5000,0.001657,-0.0000,0.0023,8938,45828668.6,499.4,0.1401,15
242000,3240,0.4500,0,0.7507,0.3793,0.4344,0.5224,0.5000,0.000260,-0.0001,0.0019,8938,48750120.5,503.9,0.1411,15
244000,3240,0.4500,0,0.7506,0.3796,0.4342,0.5222,0.5000,0.002269,-0.0002,0.0031,8938,50786111.4,507.8,0.1420,15
246000,3239,0.4499,0,0.7506,0.3795,0.4344,0.5224,0.5000,0.001738,-0.0002,0.0032,8938,52029208.5,511.4,0.1429,15
248000,3239,0.4499,0,0.7512,0.3792,0.4356,0.5232,0.5000,0.002144,-0.0002,0.0048,8940,44380379.1,506.0,0.1442,15
250000,3240,0.4500,0,0.7493,0.3798,0.4352,0.5230,0.5000,0.001622,-0.0001,0.0047,8943,40192674.9,499.5,0.1457,15
252000,3240,0.4500,0,0.7493,0.3794,0.4357,0.5236,0.5000,0.001800,-0.0001,0.0031,8944,41205379.2,449.6,0.1469,15
254000,3239,0.4499,0,0.7498,0.3795,0.4355,0.5236,0.5000,0.001599,0.0000,0.0034,8945,40400931.1,460.5,0.1481,16
256000,3240,0.4500,0,0.7499,0.3795,0.4354,0.5233,0.5000,0.001248,-0.0001,0.0031,8946,40818816.9,461.5,0.1493,16
258000,3240,0.4500,0,0.7499,0.3794,0.4355,0.5233,0.5000,0.001727,-0.0002,0.0039,8946,43895659.8,492.7,0.1502,16
260000,3240,0.4500,0,0.7498,0.3795,0.4353,0.5232,0.5000,0.000455,-0.0000,0.0025,8947,47350034.9,515.3,0.1511,16
262000,3240,0.4500,0,0.7499,0.3795,0.4353,0.5233,0.5000,0.001129,-0.0001,0.0023,8947,50011467.5,531.8,0.1520,16
264000,3240,0.4500,0,0.7499,0.3795,0.4353,0.5232,0.5000,0.000059,-0.0000,0.0020,8948,51771858.9,540.7,0.1529,16
266000,3239,0.4499,0,0.7502,0.3795,0.4352,0.5229,0.5000,0.001722,-0.0003,0.0049,8950,49255187.8,535.3,0.1540,16
268000,3239,0.4499,0,0.7495,0.3795,0.4363,0.5242,0.5000,0.001823,-0.0001,0.0041,8953,42891063.1,516.0,0.1554,16
270000,3240,0.4500,0,0.7493,0.3796,0.4366,0.5246,0.5000,0.002016,0.0000,0.0035,8958,40194833.4,502.6,0.1568,16
272000,3240,0.4500,0,0.7500,0.3798,0.4362,0.5244,0.5000,0.001675,-0.0002,0.0037,8960,41516973.1,505.1,0.1578,16
274000,3240,0.4500,0,0.7503,0.3798,0.4362,0.5244,0.5000,0.001532,-0.0001,0.0038,8960,40030650.7,500.8,0.1590,17
276000,3240,0.4500,0,0.7504,0.3801,0.4361,0.5243,0.5000,0.000755,0.0000,0.0021,8960,42065461.4,497.1,0.1602,17
278000,3240,0.4500,0,0.7504,0.3800,0.4362,0.5243,0.5000,0.000998,0.0000,0.0019,8960,45478146.5,502.8,0.1612,17
280000,3240,0.4500,0,0.7504,0.3802,0.4360,0.5243,0.5000,0.000772,-0.0000,0.0021,8960,48280813.8,506.4,0.1622,17
282000,3240,0.4500,0,0.7504,0.3806,0.4353,0.5236,0.5000,0.000972,-0.0001,0.0023,8961,50605073.9,511.6,0.1631,17
284000,3240,0.4500,0,0.7504,0.3805,0.4354,0.5236,0.5000,0.001141,-0.0000,0.0023,8961,52252823.6,515.7,0.1640,17
286000,3237,0.4496,0,0.7506,0.3805,0.4360,0.5238,0.5000,0.001440,-0.0000,0.0048,8963,45709883.5,511.8,0.1652,17
288000,3240,0.4500,0,0.7482,0.3807,0.4371,0.5254,0.5000,0.002753,-0.0001,0.0042,8968,41242140.3,499.3,0.1668,17
290000,3240,0.4500,0,0.7493,0.3809,0.4365,0.5244,0.5000,0.001528,-0.0001,0.0029,8972,40968910.7,493.0,0.1682,17
292000,3239,0.4499,0,0.7501,0.3810,0.4361,0.5242,0.5000,0.002126,-0.0002,0.0041,8975,40311153.8,492.1,0.1694,18
294000,3240,0.4500,0,0.7503,0.3810,0.4361,0.5241,0.5000,0.001847,-0.0000,0.0029,8975,40369874.0,490.4,0.1706,18
296000,3240,0.4500,0,0.7503,0.3810,0.4360,0.5242,0.5000,0.000718,-0.0000,0.0019,8975,43534303.4,494.0,0.1716,18
298000,3240,0.4500,0,0.7503,0.3811,0.4359,0.5239,0.5000,0.001375,-0.0000,0.0025,8976,46775503.9,497.5,0.1725,18
300000,3240,0.4500,0,0.7502,0.3808,0.4364,0.5243,0.5000,0.000468,-0.0001,0.0023,8976,49520146.0,498.8,0.1735,18
