tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
86000,3240,0.4500,0,0.8416,0.2633,0.6309,0.6947,0.9128,0.223107,-0.0004,0.0061,0,39332628.6,399.4,0.0250,8
88000,3240,0.4500,0,0.8432,0.2623,0.6295,0.6950,0.9149,0.223102,-0.0004,0.0075,0,41492541.8,398.3,0.0265,8
90000,3240,0.4500,0,0.8433,0.2621,0.6295,0.6948,0.9096,0.223104,-0.0002,0.0068,0,41770228.5,399.2,0.0278,8
92000,3240,0.4500,0,0.8446,0.2621,0.6282,0.6957,0.9100,0.223140,-0.0006,0.0087,0,41896153.9,396.1,0.0295,8
94000,3240,0.4500,0,0.8449,0.2620,0.6283,0.6956,0.9185,0.223109,0.0001,0.0072,0,42308891.1,395.0,0.0309,8
96000,3240,0.4500,0,0.8451,0.2620,0.6283,0.6955,0.9094,0.223092,-0.0002,0.0060,0,41249599.0,393.6,0.0325,8
98000,3239,0.4499,0,0.8451,0.2615,0.6287,0.6954,0.9150,0.223090,-0.0003,0.0079,0,41360454.6,392.7,0.0340,8
100000,3240,0.4500,0,0.8450,0.2615,0.6288,0.6952,0.9074,0.223091,-0.0003,0.0060,0,41674199.1,391.2,0.0355,8
102000,3240,0.4500,0,0.8451,0.2616,0.6284,0.6948,0.9077,0.223130,-0.0003,0.0071,0,41210880.0,388.5,0.0372,8
104000,3240,0.4500,0,0.8450,0.2613,0.6282,0.6953,0.9185,0.223108,0.0002,0.0074,0,43079827.5,389.6,0.0385,9
106000,3240,0.4500,0,0.8447,0.2616,0.6285,0.6953,0.9088,0.223104,0.0004,0.0059,0,46749420.9,390.7,0.0398,9
108000,3240,0.4500,0,0.8455,0.2609,0.6278,0.6954,0.9069,0.223104,-0.0002,0.0072,0,47091123.3,389.8,0.0413,9
110000,3240,0.4500,0,0.8463,0.2607,0.6273,0.6957,0.9214,0.223106,-0.0007,0.0081,0,47228959.0,389.4,0.0428,9
112000,3240,0.4500,0,0.8463,0.2602,0.6273,0.6954,0.9212,0.223116,-0.0000,0.0060,0,46827211.2,389.7,0.0442,9
114000,3240,0.4500,0,0.8465,0.2601,0.6272,0.6955,0.9119,0.223135,-0.0001,0.0095,0,43833755.6,388.6,0.0457,9
116000,3240,0.4500,0,0.8464,0.2603,0.6274,0.6955,0.9154,0.223126,0.0002,0.0067,0,45701236.7,389.3,0.0471,9
118000,3240,0.4500,0,0.8464,0.2604,0.6273,0.6955,0.9100,0.223102,-0.0001,0.0070,0,44685669.5,388.4,0.0486,9
120000,3239,0.4499,0,0.8464,0.2604,0.6273,0.6955,0.9209,0.223134,-0.0003,0.0090,0,44300978.8,388.6,0.0500,9
122000,3240,0.4500,0,0.8463,0.2606,0.6268,0.6950,0.9159,0.223105,0.0001,0.0053,0,44601247.1,387.3,0.0516,10
124000,3240,0.4500,0,0.8460,0.2608,0.6270,0.6948,0.9131,0.223104,0.0001,0.0055,0,47533086.4,387.5,0.0531,10
126000,3240,0.4500,0,0.8463,0.2605,0.6269,0.6949,0.9087,0.223107,-0.0001,0.0067,0,50513882.6,387.2,0.0545,10
