tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
46000,3239,0.4499,3104,0.4978,0.3143,0.3518,0.3840,0.9012,0.012145,-0.0065,0.0315,8102,19278622.2,221.8,0.0576,5
48000,3239,0.4499,3039,0.4931,0.3020,0.3586,0.4010,0.9165,0.010830,-0.0004,0.0253,8234,18669542.1,223.2,0.0597,5
50000,3240,0.4500,2834,0.5057,0.2667,0.3686,0.3999,0.9007,0.010317,-0.0047,0.0479,8432,18618071.7,225.0,0.0617,5
52000,3239,0.4499,2607,0.5256,0.2260,0.3823,0.3939,0.8785,0.009464,-0.0018,0.0712,8742,17485115.3,392.5,0.0631,5
54000,3240,0.4500,2664,0.5284,0.2304,0.3873,0.4006,0.8654,0.008725,-0.0044,0.0703,9104,17706537.5,404.2,0.0644,5
56000,3240,0.4500,2746,0.5322,0.2357,0.3821,0.3922,0.8630,0.008060,0.0011,0.0627,9238,19538216.2,426.1,0.0656,5
58000,3239,0.4499,2649,0.5235,0.2452,0.3906,0.3993,0.8771,0.008318,-0.0034,0.0635,9316,19914137.5,428.0,0.0669,5
60000,3240,0.4500,2665,0.4859,0.2912,0.4348,0.4344,0.8909,0.007706,-0.0012,0.0645,9628,18972906.5,411.3,0.0685,5
62000,3240,0.4500,2745,0.4626,0.3467,0.4615,0.4710,0.8397,0.007604,0.0004,0.0593,10120,16959600.6,383.3,0.0704,6
64000,3240,0.4500,2705,0.4683,0.3437,0.4441,0.4864,0.8401,0.004971,-0.0052,0.0610,10311,16592927.7,378.9,0.0720,6
66000,3239,0.4499,2761,0.4763,0.3524,0.4447,0.4928,0.8662,0.004553,0.0015,0.0544,10527,17547410.5,384.2,0.0733,6
68000,3240,0.4500,2703,0.4862,0.3371,0.4429,0.4833,0.8589,0.004931,-0.0001,0.0599,10654,19078895.4,395.5,0.0743,6
70000,3240,0.4500,2638,0.4963,0.3216,0.4438,0.4744,0.8484,0.004335,-0.0022,0.0673,10778,19138802.9,396.7,0.0757,6
72000,3240,0.4500,2471,0.5132,0.3037,0.4506,0.4642,0.8229,0.003785,-0.0050,0.0809,11051,17767863.4,382.6,0.0777,6
74000,3240,0.4500,2553,0.5145,0.3026,0.4436,0.4591,0.8474,0.003294,-0.0012,0.0767,11186,19093960.3,379.8,0.0793,6
76000,3240,0.4500,2547,0.5013,0.3106,0.4517,0.4704,0.8707,0.004270,-0.0031,0.0759,11311,20499719.8,385.1,0.0805,6
78000,3240,0.4500,2482,0.4962,0.3101,0.4530,0.4725,0.8390,0.003527,-0.0017,0.0724,11383,21895475.2,389.3,0.0817,6
80000,3240,0.4500,2406,0.4826,0.3038,0.4633,0.4793,0.8483,0.002829,-0.0016,0.0734,11494,19730792.9,389.0,0.0831,7
82000,3240,0.4500,2408,0.4897,0.3051,0.4570,0.4982,0.8564,0.003463,0.0002,0.0719,11695,19389438.0,393.4,0.0843,7
84000,3239,0.4499,2267,0.4967,0.2967,0.4463,0.5097,0.8591,0.002599,-0.0018,0.0667,11933,18274938.2,397.4,0.0855,7
86000,3239,0.4499,2170,0.5080,0.2801,0.4428,0.4996,0.8551,0.002992,-0.0015,0.0706,12103,18717916.0,400.6,0.0867,7
88000,3240,0.4500,2119,0.5197,0.2616,0.4383,0.4864,0.8528,0.004200,-0.0035,0.0802,12373,18055250.4,402.8,0.0879,7
90000,3239,0.4499,2000,0.5334,0.2202,0.4421,0.4761,0.8259,0.005176,-0.0044,0.1029,13098,14312503.4,397.1,0.0897,7
92000,3240,0.4500,2195,0.5324,0.2337,0.4430,0.4865,0.8482,0.004573,0.0008,0.0845,13682,13863332.2,395.8,0.0912,7
94000,3240,0.4500,2191,0.5143,0.2505,0.4534,0.4954,0.8459,0.004091,-0.0003,0.0802,13889,15234256.3,399.8,0.0923,7
96000,3239,0.4499,2201,0.5119,0.2505,0.4507,0.4956,0.8422,0.003765,-0.0006,0.0804,13987,16785335.8,403.3,0.0934,7
98000,3239,0.4499,2274,0.5226,0.2288,0.4283,0.4834,0.8554,0.003770,-0.0034,0.0785,14060,16913506.6,405.7,0.0946,8
100000,3240,0.4500,2247,0.5204,0.2302,0.4269,0.4854,0.8839,0.004016,0.0003,0.0784,14134,18428304.0,407.7,0.0958,8
102000,3240,0.4500,2274,0.5195,0.2385,0.4280,0.4920,0.8838,0.004102,-0.0053,0.0784,14221,18722749.6,447.7,0.0970,8
104000,3240,0.4500,2343,0.5181,0.2480,0.4279,0.5003,0.8803,0.004698,-0.0015,0.0700,14334,19271327.7,410.4,0.0985,8
106000,3240,0.4500,2315,0.5243,0.2394,0.4284,0.4938,0.8655,0.004369,-0.0025,0.0791,14566,19265002.8,406.2,0.0999,8
108000,3238,0.4497,2307,0.5324,0.2278,0.4304,0.4816,0.8620,0.005174,-0.0011,0.0847,14800,18926844.5,388.2,0.1015,8
110000,3240,0.4500,2108,0.5599,0.2351,0.4657,0.4821,0.8555,0.005200,0.0001,0.0992,15333,13975181.0,349.5,0.1037,8
112000,3239,0.4499,2103,0.5228,0.2823,0.4944,0.5118,0.8634,0.004431,-0.0022,0.0825,15833,14203041.5,338.4,0.1056,8
114000,3240,0.4500,2086,0.5161,0.2813,0.4895,0.5106,0.8644,0.004442,-0.0006,0.0772,16006,15244973.4,344.1,0.1071,8
116000,3240,0.4500,2093,0.5155,0.2749,0.4798,0.5071,0.8361,0.004303,-0.0037,0.0785,16117,16606832.5,351.8,0.1084,8
118000,3240,0.4500,2146,0.5160,0.2669,0.4694,0.5018,0.8182,0.004237,-0.0004,0.0783,16233,17594871.0,355.5,0.1099,9
120000,3240,0.4500,2168,0.5143,0.2629,0.4633,0.5004,0.8138,0.004022,0.0008,0.0798,16343,18723310.2,360.2,0.1112,9
122000,3240,0.4500,2310,0.5114,0.2809,0.4583,0.5088,0.8216,0.004907,-0.0028,0.0770,16468,19038511.6,360.4,0.1128,9
124000,3240,0.4500,2278,0.5205,0.2684,0.4546,0.5011,0.8442,0.003730,-0.0010,0.0765,16647,19685150.0,361.9,0.1142,9
126000,3240,0.4500,2318,0.5255,0.2608,0.4526,0.4953,0.8619,0.003727,-0.0022,0.0788,16749,20271217.1,365.4,0.1156,9
128000,3239,0.4499,2335,0.5331,0.2493,0.4513,0.4856,0.8508,0.005833,-0.0005,0.0899,16877,18882933.9,362.0,0.1173,9
130000,3240,0.4500,2290,0.5574,0.2590,0.4637,0.5006,0.8806,0.003259,-0.0054,0.0822,17063,17676612.5,355.1,0.1193,9
132000,3240,0.4500,2339,0.5415,0.2666,0.4652,0.5043,0.8756,0.003589,0.0011,0.0772,17274,18497240.2,355.3,0.1208,9
134000,3240,0.4500,2360,0.5352,0.2682,0.4621,0.5051,0.8680,0.003105,-0.0010,0.0744,17376,20460318.1,360.1,0.1220,9
136000,3240,0.4500,2397,0.5327,0.2649,0.4573,0.5019,0.8690,0.003229,-0.0001,0.0734,17445,22173023.2,363.4,0.1233,9
138000,3240,0.4500,2434,0.5295,0.2632,0.4539,0.5005,0.8696,0.003296,0.0007,0.0711,17501,23985754.5,366.1,0.1246,10
140000,3240,0.4500,2438,0.5279,0.2655,0.4529,0.5014,0.8560,0.003873,-0.0018,0.0738,17557,25144076.5,367.1,0.1261,10
142000,3240,0.4500,2444,0.5275,0.2674,0.4530,0.4993,0.8729,0.004268,0.0025,0.0704,17605,25713371.7,367.6,0.1275,10
144000,3240,0.4500,2416,0.5295,0.2645,0.4531,0.4972,0.8561,0.003109,-0.0001,0.0756,17659,26154543.7,369.5,0.1289,10
146000,3240,0.4500,2432,0.5325,0.2581,0.4517,0.4918,0.8574,0.004111,-0.0023,0.0790,17748,26251371.1,370.7,0.1303,10
148000,3240,0.4500,2364,0.5354,0.2574,0.4537,0.4909,0.8701,0.004016,-0.0032,0.0784,17832,24789001.2,369.1,0.1319,10
150000,3240,0.4500,2351,0.5372,0.2738,0.4671,0.5042,0.8672,0.003256,-0.0021,0.0756,17965,23975521.3,367.7,0.1336,10
152000,3240,0.4500,2367,0.5194,0.2933,0.4818,0.5144,0.8723,0.002686,-0.0002,0.0706,18110,23953629.1,380.7,0.1351,10
154000,3240,0.4500,2403,0.5174,0.2906,0.4776,0.5126,0.8635,0.002992,0.0007,0.0686,18174,26072650.1,420.1,0.1362,10
156000,3240,0.4500,2439,0.5162,0.2886,0.4749,0.5116,0.8664,0.003205,-0.0003,0.0704,18215,27509111.3,433.2,0.1374,11
158000,3239,0.4499,2447,0.5150,0.2874,0.4732,0.5107,0.8646,0.002855,0.0012,0.0699,18244,29221539.2,445.6,0.1386,11
160000,3240,0.4500,2424,0.5138,0.2931,0.4729,0.5133,0.8508,0.003489,0.0001,0.0715,18292,29341612.2,444.5,0.1398,11
162000,3240,0.4500,2383,0.5154,0.2891,0.4718,0.5105,0.8607,0.002948,-0.0029,0.0709,18338,29973970.8,445.3,0.1411,11
164000,3240,0.4500,2464,0.5172,0.2854,0.4706,0.5078,0.8730,0.002590,0.0005,0.0706,18372,29906042.4,444.2,0.1424,11
166000,3240,0.4500,2412,0.5195,0.2809,0.4699,0.5046,0.8490,0.003757,-0.0014,0.0741,18416,29265185.0,424.3,0.1441,11
168000,3240,0.4500,2426,0.5207,0.2853,0.4743,0.5081,0.8648,0.003451,-0.0017,0.0726,18481,27679128.4,405.2,0.1459,11
170000,3240,0.4500,2431,0.5146,0.2949,0.4811,0.5137,0.8529,0.004077,-0.0012,0.0717,18545,27736585.3,397.5,0.1476,11
172000,3239,0.4499,2415,0.5130,0.2927,0.4779,0.5125,0.8406,0.003352,-0.0009,0.0670,18604,29195479.5,399.6,0.1489,11
174000,3240,0.4500,2442,0.5140,0.2882,0.4728,0.5100,0.8544,0.003394,0.0015,0.0716,18651,30696593.0,401.5,0.1502,11
176000,3240,0.4500,2500,0.5134,0.2857,0.4692,0.5086,0.8532,0.004064,-0.0002,0.0682,18695,32301223.6,405.4,0.1514,12
178000,3239,0.4499,2483,0.5135,0.2845,0.4666,0.5086,0.8510,0.003155,-0.0004,0.0694,18735,33468015.2,408.7,0.1526,12
180000,3240,0.4500,2509,0.5141,0.2870,0.4655,0.5090,0.8681,0.003081,0.0016,0.0687,18768,33565028.1,409.8,0.1539,12
182000,3240,0.4500,2454,0.5170,0.2832,0.4646,0.5069,0.8644,0.004018,0.0000,0.0701,18807,33451629.9,410.6,0.1552,12
184000,3240,0.4500,2442,0.5197,0.2785,0.4631,0.5031,0.8624,0.004679,-0.0013,0.0685,18847,33492156.2,409.8,0.1566,12
186000,3240,0.4500,2489,0.5221,0.2763,0.4636,0.5014,0.8598,0.004097,-0.0010,0.0715,18898,31897898.0,406.1,0.1582,12
188000,3240,0.4500,2484,0.5207,0.2813,0.4670,0.5046,0.8726,0.003439,-0.0013,0.0717,18951,31359562.5,402.5,0.1598,12
190000,3240,0.4500,2519,0.5173,0.2820,0.4660,0.5050,0.8766,0.003321,0.0001,0.0668,19004,31988248.9,402.6,0.1612,12
192000,3240,0.4500,2511,0.5167,0.2814,0.4646,0.5043,0.8682,0.003739,0.0023,0.0671,19023,34022706.0,403.9,0.1625,12
194000,3240,0.4500,2518,0.5159,0.2807,0.4633,0.5039,0.8620,0.003782,-0.0005,0.0683,19041,35231378.4,405.8,0.1637,12
196000,3240,0.4500,2498,0.5147,0.2801,0.4627,0.5036,0.8565,0.003498,0.0006,0.0668,19060,36710897.9,407.3,0.1650,13
198000,3240,0.4500,2516,0.5137,0.2831,0.4626,0.5048,0.8594,0.003485,-0.0011,0.0668,19082,36889358.4,409.1,0.1662,13
200000,3240,0.4500,2469,0.5139,0.2827,0.4626,0.5044,0.8667,0.003954,0.0003,0.0662,19103,37000234.7,409.0,0.1676,13
202000,3240,0.4500,2528,0.5144,0.2818,0.4620,0.5038,0.8688,0.004714,0.0001,0.0660,19119,36474396.8,430.0,0.1689,13
204000,3240,0.4500,2497,0.5159,0.2794,0.4621,0.5013,0.8560,0.004664,-0.0037,0.0674,19151,35977300.0,395.9,0.1704,13
206000,3239,0.4499,2506,0.5169,0.2806,0.4639,0.5025,0.8605,0.005500,-0.0002,0.0702,19189,34132257.0,375.6,0.1720,13
208000,3240,0.4500,2574,0.5135,0.2847,0.4665,0.5050,0.8488,0.004437,0.0006,0.0673,19228,33922094.7,367.5,0.1736,13
210000,3240,0.4500,2554,0.5121,0.2849,0.4661,0.5052,0.8581,0.004028,0.0012,0.0647,19261,35174641.6,376.4,0.1750,13
212000,3240,0.4500,2541,0.5118,0.2842,0.4642,0.5048,0.8681,0.004264,-0.0007,0.0676,19280,36679256.5,381.6,0.1763,13
214000,3240,0.4500,2560,0.5116,0.2837,0.4632,0.5045,0.8556,0.004149,-0.0020,0.0653,19298,38043963.3,381.5,0.1778,14
216000,3240,0.4500,2538,0.5115,0.2834,0.4629,0.5050,0.8654,0.004642,0.0005,0.0679,19309,39532314.4,380.8,0.1793,14
218000,3239,0.4499,2547,0.5112,0.2846,0.4627,0.5050,0.8624,0.004690,0.0030,0.0647,19323,39099771.5,379.3,0.1808,14
220000,3240,0.4500,2521,0.5122,0.2838,0.4633,0.5043,0.8770,0.004341,-0.0014,0.0648,19338,38858782.5,379.8,0.1822,14
222000,3240,0.4500,2581,0.5138,0.2811,0.4631,0.5018,0.8629,0.004440,0.0010,0.0648,19375,39054894.6,377.4,0.1838,14
224000,3240,0.4500,2532,0.5157,0.2784,0.4634,0.4995,0.8591,0.006117,0.0014,0.0671,19408,37371494.9,370.9,0.1856,14
226000,3240,0.4500,2512,0.5164,0.2808,0.4656,0.5018,0.8772,0.004559,0.0018,0.0662,19438,36114565.1,364.1,0.1874,14
228000,3240,0.4500,2501,0.5135,0.2835,0.4673,0.5036,0.8633,0.004657,-0.0002,0.0649,19466,35717981.0,359.5,0.1892,14
230000,3240,0.4500,2492,0.5134,0.2824,0.4660,0.5030,0.8661,0.004266,0.0006,0.0674,19483,37668399.2,362.0,0.1906,14
232000,3240,0.4500,2550,0.5129,0.2814,0.4645,0.5025,0.8580,0.004350,0.0003,0.0655,19499,38839208.0,363.4,0.1921,14
234000,3240,0.4500,2545,0.5127,0.2812,0.4640,0.5028,0.8636,0.004364,0.0027,0.0638,19510,40272827.9,365.4,0.1934,15
236000,3239,0.4499,2497,0.5123,0.2819,0.4636,0.5028,0.8487,0.004313,0.0004,0.0667,19524,40975568.5,365.6,0.1950,15
238000,3240,0.4500,2551,0.5126,0.2818,0.4634,0.5028,0.8537,0.004083,-0.0022,0.0629,19548,40886782.7,366.5,0.1964,15
240000,3239,0.4499,2575,0.5139,0.2793,0.4625,0.5008,0.8700,0.004106,0.0026,0.0634,19575,40149032.9,366.1,0.1979,15
242000,3240,0.4500,2488,0.5153,0.2772,0.4621,0.4988,0.8597,0.005711,-0.0026,0.0648,19605,39590911.5,365.3,0.1995,15
244000,3240,0.4500,2572,0.5161,0.2794,0.4639,0.5005,0.8488,0.005341,-0.0000,0.0671,19629,37669412.5,361.6,0.2014,15
246000,3240,0.4500,2546,0.5143,0.2824,0.4658,0.5027,0.8531,0.005331,0.0003,0.0640,19664,36946204.6,360.1,0.2031,15
248000,3240,0.4500,2466,0.5137,0.2817,0.4645,0.5023,0.8673,0.005417,-0.0023,0.0619,19687,37324513.9,360.3,0.2046,15
250000,3240,0.4500,2513,0.5131,0.2815,0.4635,0.5024,0.8609,0.005511,0.0006,0.0641,19703,38933453.5,361.5,0.2060,15
252000,3240,0.4500,2514,0.5125,0.2807,0.4623,0.5020,0.8644,0.005862,0.0006,0.0618,19721,40006858.0,458.9,0.2072,16
254000,3240,0.4500,2550,0.5121,0.2800,0.4612,0.5017,0.8611,0.005648,-0.0011,0.0629,19736,41406351.1,445.3,0.2085,16
256000,3239,0.4499,2539,0.5114,0.2819,0.4609,0.5023,0.8567,0.005949,-0.0021,0.0621,19751,41009080.4,410.2,0.2101,16
258000,3240,0.4500,2543,0.5120,0.2808,0.4612,0.5015,0.8652,0.005513,0.0019,0.0615,19762,40878781.9,410.1,0.2114,16
260000,3240,0.4500,2577,0.5136,0.2790,0.4609,0.5000,0.8589,0.005338,0.0004,0.0623,19790,40396976.0,413.6,0.2127,16
262000,3240,0.4500,2530,0.5148,0.2771,0.4606,0.4976,0.8550,0.005063,-0.0014,0.0640,19820,39126147.4,405.6,0.2142,16
264000,3240,0.4500,2572,0.5157,0.2802,0.4629,0.5005,0.8587,0.004652,-0.0004,0.0625,19855,37664544.1,393.9,0.2159,16
266000,3240,0.4500,2499,0.5139,0.2791,0.4606,0.4996,0.8652,0.004904,0.0008,0.0623,19897,37141684.7,391.3,0.2174,16
268000,3240,0.4500,2530,0.5132,0.2791,0.4599,0.4997,0.8619,0.005193,-0.0023,0.0609,19913,38668824.7,394.7,0.2187,16
270000,3239,0.4499,2526,0.5128,0.2783,0.4592,0.4994,0.8610,0.005177,-0.0010,0.0616,19929,39931672.0,398.8,0.2199,16
272000,3238,0.4497,2557,0.5127,0.2771,0.4579,0.4986,0.8626,0.005088,0.0020,0.0604,19948,41236605.5,400.2,0.2213,17
274000,3240,0.4500,2639,0.5124,0.2780,0.4579,0.4991,0.8550,0.005420,0.0020,0.0624,19959,42379069.0,405.4,0.2224,17
276000,3240,0.4500,2534,0.5123,0.2788,0.4578,0.4988,0.8537,0.005029,-0.0040,0.0614,19982,42047307.4,408.5,0.2237,17
278000,3240,0.4500,2572,0.5132,0.2773,0.4577,0.4974,0.8534,0.003300,-0.0028,0.0599,20001,41239456.8,411.6,0.2249,17
280000,3239,0.4499,2576,0.5143,0.2756,0.4577,0.4958,0.8615,0.004104,0.0004,0.0607,20027,40866549.8,411.0,0.2263,17
282000,3239,0.4499,2548,0.5160,0.2749,0.4582,0.4954,0.8469,0.003822,-0.0005,0.0631,20059,39030631.6,408.1,0.2278,17
284000,3240,0.4500,2561,0.5153,0.2778,0.4603,0.4983,0.8415,0.004045,-0.0020,0.0608,20094,38278055.9,405.2,0.2293,17
286000,3240,0.4500,2560,0.5150,0.2769,0.4588,0.4978,0.8515,0.004483,-0.0024,0.0603,20118,37984830.7,403.3,0.2308,17
288000,3240,0.4500,2499,0.5149,0.2760,0.4575,0.4973,0.8748,0.005185,-0.0019,0.0622,20133,39866794.8,400.7,0.2323,17
290000,3240,0.4500,2599,0.5141,0.2749,0.4556,0.4968,0.8573,0.004721,0.0007,0.0582,20152,41112468.1,400.4,0.2337,17
292000,3240,0.4500,2643,0.5136,0.2746,0.4546,0.4967,0.8554,0.004495,0.0033,0.0573,20173,42505244.4,401.2,0.2351,18
294000,3240,0.4500,2593,0.5132,0.2760,0.4540,0.4975,0.8383,0.004488,0.0001,0.0604,20195,42479264.5,402.4,0.2364,18
296000,3240,0.4500,2555,0.5136,0.2739,0.4534,0.4960,0.8525,0.004718,-0.0010,0.0571,20213,42396571.5,403.4,0.2377,18
298000,3240,0.4500,2577,0.5152,0.2712,0.4530,0.4939,0.8591,0.004807,-0.0005,0.0606,20241,41471581.3,404.5,0.2390,18
300000,3240,0.4500,2586,0.5160,0.2693,0.4524,0.4923,0.8504,0.003941,-0.0009,0.0626,20262,40697202.9,403.6,0.2404,18
