tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
64000,3239,0.4499,3269,0.6158,0.5802,0.5604,0.4557,0.9862,0.014183,-0.0024,0.0061,13009,12286463.4,262.2,0.0840,9
66000,3240,0.4500,3278,0.5931,0.5776,0.5569,0.4507,0.9911,0.014146,-0.0031,0.0113,13150,12027276.0,262.0,0.0862,9
68000,3240,0.4500,3227,0.5857,0.5737,0.5584,0.4525,0.9919,0.013087,-0.0006,0.0067,13257,9914857.7,251.0,0.0891,9
70000,3240,0.4500,3139,0.5819,0.5788,0.5223,0.4498,0.9860,0.011999,-0.0014,0.0081,13439,9648519.0,246.0,0.0918,10
72000,3239,0.4499,3115,0.5955,0.5649,0.5360,0.4514,0.9900,0.012003,-0.0028,0.0066,13601,11597049.2,251.1,0.0935,10
74000,3240,0.4500,3138,0.5883,0.5642,0.5446,0.4453,0.9929,0.011505,-0.0004,0.0038,13776,13271117.5,255.4,0.0953,10
76000,3239,0.4499,3077,0.5754,0.5599,0.5450,0.4461,0.9844,0.011783,-0.0013,0.0098,13875,12279026.7,254.3,0.0976,10
78000,3239,0.4499,3129,0.5771,0.5637,0.5409,0.4496,0.9900,0.012218,-0.0006,0.0066,13955,10996939.6,250.6,0.1002,10
80000,3240,0.4500,3051,0.5596,0.5765,0.4912,0.4549,0.9934,0.011674,-0.0013,0.0075,14045,10584455.0,246.2,0.1031,11
82000,3240,0.4500,2995,0.5727,0.5647,0.5023,0.4545,0.9876,0.011277,-0.0015,0.0052,14158,12429419.1,250.3,0.1047,11
84000,3240,0.4500,2956,0.5627,0.5687,0.5025,0.4509,0.9913,0.011297,-0.0008,0.0048,14225,14189734.6,253.7,0.1064,11
86000,3239,0.4499,2986,0.5550,0.5653,0.5029,0.4517,0.9880,0.011339,-0.0007,0.0091,14278,12410831.7,250.1,0.1092,11
88000,3239,0.4499,2949,0.5571,0.5684,0.4938,0.4557,0.9862,0.010818,-0.0006,0.0104,14336,11609392.8,246.6,0.1120,11
90000,3239,0.4499,2981,0.5558,0.5749,0.4785,0.4523,0.9931,0.009471,-0.0004,0.0041,14393,11534556.4,245.1,0.1145,12
92000,3240,0.4500,2943,0.5601,0.5714,0.4826,0.4520,0.9894,0.009536,-0.0002,0.0037,14444,13515129.1,248.7,0.1161,12
94000,3239,0.4499,2929,0.5541,0.5716,0.4840,0.4513,0.9905,0.009452,-0.0005,0.0044,14486,15027290.9,250.9,0.1179,12
96000,3240,0.4500,2933,0.5448,0.5672,0.4860,0.4525,0.9897,0.010932,-0.0005,0.0092,14552,12436555.3,246.8,0.1210,12
98000,3240,0.4500,2909,0.5466,0.5700,0.4793,0.4526,0.9899,0.010874,-0.0002,0.0080,14600,12076721.2,244.9,0.1236,13
100000,3240,0.4500,2906,0.5473,0.5718,0.4733,0.4514,0.9888,0.010088,-0.0004,0.0038,14631,12599055.7,245.2,0.1258,13
102000,3239,0.4499,2894,0.5465,0.5708,0.4752,0.4504,0.9896,0.010336,-0.0009,0.0044,14667,14534652.6,363.0,0.1273,13
104000,3240,0.4500,2844,0.5423,0.5712,0.4763,0.4496,0.9856,0.010684,-0.0006,0.0077,14695,15308138.2,329.7,0.1292,13
106000,3240,0.4500,2865,0.5380,0.5697,0.4779,0.4514,0.9877,0.010620,-0.0001,0.0062,14778,12842265.1,260.9,0.1322,13
108000,3240,0.4500,2879,0.5392,0.5708,0.4697,0.4513,0.9908,0.010080,-0.0003,0.0062,14819,12478087.5,249.8,0.1347,14
110000,3240,0.4500,2840,0.5427,0.5690,0.4713,0.4508,0.9894,0.009731,-0.0008,0.0043,14851,13180784.1,256.0,0.1367,14
112000,3240,0.4500,2856,0.5422,0.5680,0.4753,0.4503,0.9897,0.009638,-0.0005,0.0045,14902,14891338.6,265.1,0.1384,14
114000,3239,0.4499,2833,0.5381,0.5669,0.4758,0.4503,0.9864,0.009465,-0.0013,0.0079,14938,15027239.6,267.0,0.1404,14
116000,3240,0.4500,2858,0.5379,0.5674,0.4760,0.4516,0.9868,0.009713,-0.0004,0.0058,15024,13103225.6,254.6,0.1433,14
118000,3240,0.4500,2841,0.5380,0.5676,0.4695,0.4513,0.9876,0.010415,-0.0001,0.0091,15067,12208939.7,248.4,0.1459,15
120000,3239,0.4499,2851,0.5443,0.5635,0.4751,0.4511,0.9868,0.009733,-0.0006,0.0045,15114,13550803.8,253.5,0.1477,15
122000,3240,0.4500,2830,0.5412,0.5649,0.4765,0.4496,0.9853,0.009533,-0.0006,0.0043,15152,15040687.7,257.2,0.1496,15
124000,3240,0.4500,2860,0.5326,0.5607,0.4785,0.4510,0.9862,0.011103,-0.0001,0.0077,15219,14485720.1,256.1,0.1518,15
126000,3239,0.4499,2870,0.5362,0.5637,0.4756,0.4524,0.9841,0.011257,-0.0004,0.0059,15301,13155466.2,250.6,0.1546,15
128000,3240,0.4500,2812,0.5382,0.5635,0.4715,0.4513,0.9835,0.011068,-0.0001,0.0046,15350,12270986.0,247.3,0.1573,16
130000,3240,0.4500,2856,0.5442,0.5589,0.4772,0.4516,0.9841,0.011295,-0.0000,0.0037,15396,13813501.6,251.2,0.1590,16
132000,3239,0.4499,2808,0.5394,0.5598,0.4778,0.4508,0.9823,0.012021,-0.0004,0.0038,15428,15216901.8,254.3,0.1607,16
134000,3240,0.4500,2823,0.5283,0.5549,0.4790,0.4510,0.9817,0.011665,-0.0012,0.0099,15508,13933592.4,251.7,0.1633,16
136000,3240,0.4500,2831,0.5331,0.5614,0.4738,0.4540,0.9845,0.009867,-0.0002,0.0089,15593,12916576.3,248.6,0.1660,16
138000,3240,0.4500,2845,0.5357,0.5607,0.4732,0.4535,0.9846,0.008560,0.0001,0.0034,15632,12606553.0,247.5,0.1684,17
140000,3239,0.4499,2860,0.5383,0.5584,0.4773,0.4525,0.9833,0.008580,-0.0003,0.0042,15680,14159026.7,250.1,0.1702,17
142000,3240,0.4500,2839,0.5334,0.5584,0.4773,0.4510,0.9847,0.009033,-0.0014,0.0049,15713,15380597.6,252.5,0.1720,17
144000,3240,0.4500,2842,0.5274,0.5554,0.4780,0.4518,0.9845,0.009077,-0.0008,0.0087,15775,13443027.0,249.7,0.1747,17
146000,3240,0.4500,2849,0.5303,0.5575,0.4729,0.4517,0.9802,0.008909,-0.0002,0.0063,15820,12735529.4,248.4,0.1772,18
148000,3240,0.4500,2795,0.5319,0.5570,0.4728,0.4512,0.9826,0.009095,-0.0009,0.0047,15841,12831162.9,248.9,0.1794,18
150000,3240,0.4500,2784,0.5317,0.5564,0.4749,0.4501,0.9852,0.008517,-0.0006,0.0043,15879,14270689.7,250.9,0.1811,18
152000,3238,0.4497,2816,0.5272,0.5544,0.4752,0.4500,0.9811,0.008433,-0.0007,0.0071,15922,14987974.0,294.7,0.1830,18
154000,3239,0.4499,2816,0.5229,0.5546,0.4764,0.4534,0.9844,0.009129,-0.0011,0.0085,16005,12975670.2,227.7,0.1860,18
156000,3240,0.4500,2780,0.5249,0.5561,0.4695,0.4529,0.9846,0.008539,-0.0003,0.0063,16050,12455136.1,227.9,0.1884,19
158000,3240,0.4500,2779,0.5289,0.5523,0.4724,0.4517,0.9838,0.008362,-0.0008,0.0046,16092,12974011.0,237.4,0.1905,19
160000,3240,0.4500,2767,0.5273,0.5521,0.4754,0.4502,0.9839,0.008504,-0.0007,0.0042,16132,14416343.9,247.3,0.1923,19
162000,3240,0.4500,2771,0.5210,0.5499,0.4767,0.4508,0.9818,0.009192,-0.0011,0.0073,16185,14705292.0,250.6,0.1944,19
164000,3240,0.4500,2764,0.5186,0.5480,0.4760,0.4523,0.9792,0.010358,-0.0002,0.0056,16266,13005648.1,239.5,0.1973,19
166000,3238,0.4497,2747,0.5208,0.5494,0.4700,0.4506,0.9802,0.010842,-0.0004,0.0076,16308,12069336.1,235.6,0.2000,20
168000,3240,0.4500,2744,0.5260,0.5453,0.4741,0.4504,0.9822,0.009824,-0.0001,0.0037,16352,13136234.2,241.0,0.2018,20
170000,3240,0.4500,2735,0.5215,0.5473,0.4744,0.4487,0.9805,0.010034,-0.0006,0.0050,16382,14350314.3,245.3,0.2037,20
172000,3240,0.4500,2753,0.5122,0.5432,0.4744,0.4491,0.9771,0.013832,-0.0009,0.0082,16461,14085961.5,244.8,0.2061,20
174000,3240,0.4500,2743,0.5166,0.5456,0.4702,0.4495,0.9801,0.011494,-0.0003,0.0068,16550,12704385.8,239.6,0.2089,20
176000,3240,0.4500,2725,0.5201,0.5458,0.4660,0.4484,0.9810,0.011308,-0.0006,0.0048,16599,11876129.1,238.0,0.2114,21
178000,3240,0.4500,2734,0.5221,0.5431,0.4699,0.4483,0.9813,0.011234,-0.0010,0.0056,16638,13182652.5,242.0,0.2132,21
180000,3240,0.4500,2727,0.5161,0.5444,0.4712,0.4464,0.9787,0.011770,-0.0012,0.0049,16687,14465300.1,245.4,0.2151,21
182000,3238,0.4497,2743,0.5051,0.5394,0.4723,0.4491,0.9749,0.010619,-0.0011,0.0090,16786,13576178.9,243.4,0.2176,21
184000,3240,0.4500,2694,0.5115,0.5435,0.4658,0.4489,0.9801,0.011148,-0.0004,0.0086,16863,12497161.4,240.5,0.2204,21
186000,3240,0.4500,2694,0.5148,0.5416,0.4646,0.4479,0.9770,0.010778,-0.0002,0.0037,16916,12111415.2,240.3,0.2227,22
188000,3240,0.4500,2701,0.5182,0.5386,0.4697,0.4474,0.9793,0.010766,-0.0004,0.0044,16964,13379019.2,243.2,0.2245,22
190000,3240,0.4500,2694,0.5096,0.5397,0.4716,0.4462,0.9765,0.010807,-0.0004,0.0049,17020,14398026.5,245.1,0.2264,22
192000,3239,0.4499,2719,0.5019,0.5381,0.4732,0.4489,0.9795,0.013526,-0.0014,0.0101,17137,12829636.3,242.3,0.2292,22
194000,3239,0.4499,2719,0.5047,0.5423,0.4643,0.4480,0.9719,0.013404,0.0002,0.0055,17214,12202139.7,241.2,0.2318,23
196000,3239,0.4499,2690,0.5082,0.5407,0.4646,0.4473,0.9763,0.013429,-0.0005,0.0046,17254,12264363.4,241.3,0.2340,23
198000,3240,0.4500,2684,0.5065,0.5418,0.4661,0.4467,0.9779,0.013399,-0.0005,0.0044,17293,13625633.6,243.1,0.2359,23
200000,3239,0.4499,2666,0.5000,0.5416,0.4664,0.4469,0.9744,0.013777,-0.0017,0.0084,17353,14230373.3,244.3,0.2379,23
