tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
50000,62,0.0086,113,0.5000,0.5000,0.5000,0.5000,0.9952,0.365629,0.0027,0.0464,7449,15315.8,1833.0,0.0076,30
52000,57,0.0079,111,0.5000,0.5000,0.5000,0.5000,0.9939,0.367967,-0.0346,0.0450,7624,14285.9,1949.9,0.0079,31
54000,54,0.0075,101,0.5000,0.5000,0.5000,0.5000,0.9991,0.375392,-0.0104,0.0507,7802,12687.6,1885.8,0.0082,32
56000,49,0.0068,93,0.5000,0.5000,0.5000,0.5000,1.0000,0.372276,-0.0039,0.0331,7970,11840.3,1913.8,0.0085,33
58000,49,0.0068,93,0.5000,0.5000,0.5000,0.5000,0.9990,0.385054,-0.0482,0.0878,8102,11971.2,1955.9,0.0087,35
60000,48,0.0067,88,0.5000,0.5000,0.5000,0.5000,1.0000,0.384037,-0.0194,0.0496,8225,11805.4,1981.6,0.0090,36
62000,43,0.0060,86,0.5000,0.5000,0.5000,0.5000,1.0000,0.384752,-0.0014,0.0050,8371,11575.3,1971.4,0.0093,37
64000,48,0.0067,86,0.5000,0.5000,0.5000,0.5000,0.9979,0.391902,-0.0128,0.0491,8495,12110.1,1966.0,0.0096,38
66000,47,0.0065,86,0.5000,0.5000,0.5000,0.5000,1.0000,0.391154,-0.0072,0.0367,8642,11758.7,1979.2,0.0098,39
68000,48,0.0067,82,0.5000,0.5000,0.5000,0.5000,0.9958,0.393540,-0.0038,0.0666,8779,11053.3,1991.3,0.0101,41
70000,43,0.0060,82,0.5000,0.5000,0.5000,0.5000,0.9988,0.395360,-0.0068,0.0439,8902,10992.1,1970.6,0.0104,42
72000,41,0.0057,78,0.5000,0.5000,0.5000,0.5000,0.9976,0.391784,-0.0015,0.0253,9038,9752.4,1983.7,0.0107,43
74000,39,0.0054,74,0.5000,0.5000,0.5000,0.5000,0.9967,0.395017,-0.0091,0.0463,9168,9412.7,1986.0,0.0110,44
76000,37,0.0051,72,0.5000,0.5000,0.5000,0.5000,1.0000,0.401403,0.0013,0.0195,9285,9405.3,1985.4,0.0112,45
78000,38,0.0053,70,0.5000,0.5000,0.5000,0.5000,1.0000,0.399594,-0.0036,0.0376,9382,9422.6,1996.5,0.0115,46
80000,36,0.0050,70,0.5000,0.5000,0.5000,0.5000,0.9986,0.404709,-0.0035,0.0237,9489,8922.1,2001.1,0.0118,48
82000,38,0.0053,72,0.5000,0.5000,0.5000,0.5000,0.9987,0.412942,-0.0094,0.0479,9587,9366.1,2004.9,0.0120,49
84000,38,0.0053,68,0.5000,0.5000,0.5000,0.5000,1.0000,0.408776,-0.0548,0.0843,9679,9149.1,1999.5,0.0123,50
86000,34,0.0047,69,0.5000,0.5000,0.5000,0.5000,1.0000,0.415163,-0.0010,0.0067,9792,8509.1,1993.4,0.0126,51
88000,32,0.0044,64,0.5000,0.5000,0.5000,0.5000,1.0000,0.424747,-0.0028,0.0115,9878,8422.2,2003.1,0.0129,52
90000,35,0.0049,64,0.5000,0.5000,0.5000,0.5000,1.0000,0.429707,-0.0023,0.0325,9978,8342.0,2006.1,0.0131,54
92000,34,0.0047,62,0.5000,0.5000,0.5000,0.5000,0.9900,0.413633,-0.0342,0.0684,10075,7836.8,2003.9,0.0134,55
94000,30,0.0042,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.430005,0.0009,0.0038,10163,7856.0,2009.9,0.0137,56
96000,31,0.0043,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.430210,-0.0178,0.0279,10256,7629.7,2015.7,0.0139,57
98000,32,0.0044,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.435083,-0.0119,0.0439,10347,7569.9,2020.7,0.0142,58
100000,31,0.0043,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.439642,-0.0013,0.0118,10436,8232.7,2027.8,0.0144,59
102000,32,0.0044,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.446225,-0.0125,0.0316,10533,8009.5,2188.9,0.0147,61
104000,31,0.0043,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.445495,0.0005,0.0083,10618,8521.5,2205.9,0.0149,62
106000,33,0.0046,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.444993,0.0053,0.0533,10724,7754.8,2046.6,0.0152,63
108000,30,0.0042,60,0.5000,0.5000,0.5000,0.5000,1.0000,0.446238,0.0033,0.0230,10826,7135.2,2019.3,0.0155,64
110000,33,0.0046,58,0.5000,0.5000,0.5000,0.5000,1.0000,0.452007,0.0061,0.0321,10907,7636.5,2010.1,0.0158,66
112000,29,0.0040,56,0.5000,0.5000,0.5000,0.5000,1.0000,0.442482,-0.0016,0.0150,10992,6933.7,2003.3,0.0161,67
114000,31,0.0043,56,0.5000,0.5000,0.5000,0.5000,1.0000,0.435082,-0.0204,0.0395,11068,7171.5,1992.6,0.0164,68
116000,31,0.0043,56,0.5000,0.5000,0.5000,0.5000,0.9968,0.443854,-0.0035,0.0405,11125,7986.6,2004.7,0.0166,69
118000,29,0.0040,54,0.5000,0.5000,0.5000,0.5000,0.9638,0.448691,-0.0020,0.0400,11211,6791.1,2017.4,0.0169,70
120000,23,0.0032,44,0.5000,0.5000,0.5000,0.5000,1.0000,0.453671,-0.0020,0.0137,11279,5901.7,2026.6,0.0171,71
122000,22,0.0031,44,0.5000,0.5000,0.5000,0.5000,1.0000,0.458137,-0.0031,0.0061,11342,5840.1,2029.8,0.0174,72
124000,25,0.0035,42,0.5000,0.5000,0.5000,0.5000,0.9840,0.462461,-0.0139,0.0482,11414,5651.3,2014.7,0.0177,74
126000,22,0.0031,38,0.5000,0.5000,0.5000,0.5000,1.0000,0.461222,-0.0053,0.0497,11472,5078.4,2012.6,0.0180,75
128000,20,0.0028,38,0.5000,0.5000,0.5000,0.5000,0.9975,0.456094,-0.0055,0.0323,11533,5145.1,2020.3,0.0182,76
130000,19,0.0026,38,0.5000,0.5000,0.5000,0.5000,1.0000,0.463475,-0.0002,0.0113,11584,4843.8,2023.3,0.0185,77
132000,23,0.0032,40,0.5000,0.5000,0.5000,0.5000,1.0000,0.453987,0.0029,0.0208,11641,5059.3,2035.0,0.0188,79
134000,24,0.0033,38,0.5000,0.5000,0.5000,0.5000,0.9958,0.465688,-0.0078,0.0646,11699,5015.3,2042.5,0.0190,80
136000,19,0.0026,39,0.5000,0.5000,0.5000,0.5000,1.0000,0.464521,-0.0018,0.0202,11751,5046.4,2043.4,0.0193,81
138000,19,0.0026,37,0.5000,0.5000,0.5000,0.5000,1.0000,0.472205,0.0011,0.0204,11800,4809.5,2039.8,0.0196,82
140000,18,0.0025,37,0.5000,0.5000,0.5000,0.5000,1.0000,0.473404,0.0003,0.0145,11850,4653.5,2040.1,0.0198,83
142000,18,0.0025,36,0.5000,0.5000,0.5000,0.5000,1.0000,0.478136,0.0004,0.0070,11916,4209.1,2046.2,0.0201,85
144000,18,0.0025,34,0.5000,0.5000,0.5000,0.5000,0.9972,0.484601,-0.0024,0.0275,11966,4302.4,2055.5,0.0203,86
146000,19,0.0026,36,0.5000,0.5000,0.5000,0.5000,1.0000,0.473732,0.0028,0.0252,12016,4388.4,2061.8,0.0206,87
148000,17,0.0024,32,0.5000,0.5000,0.5000,0.5000,1.0000,0.482659,0.0020,0.0152,12065,3925.6,2056.4,0.0209,88
150000,15,0.0021,30,0.5000,0.5000,0.5000,0.5000,0.9320,0.478841,-0.0789,0.1327,12116,3701.9,2061.8,0.0211,90
152000,12,0.0017,24,0.5000,0.5000,0.5000,0.5000,1.0000,0.496913,-0.0001,0.0020,12162,2942.4,1981.9,0.0214,91
154000,11,0.0015,22,0.5000,0.5000,0.5000,0.5000,1.0000,0.495618,0.0039,0.0199,12191,2790.5,2077.8,0.0216,92
156000,12,0.0017,22,0.5000,0.5000,0.5000,0.5000,1.0000,0.501374,-0.0006,0.0404,12219,2748.5,2135.4,0.0219,93
158000,11,0.0015,22,0.5000,0.5000,0.5000,0.5000,1.0000,0.493081,0.0046,0.0242,12251,2755.4,2162.8,0.0221,94
160000,13,0.0018,22,0.5000,0.5000,0.5000,0.5000,1.0000,0.492054,0.0127,0.0650,12280,2734.4,2164.4,0.0224,96
162000,10,0.0014,20,0.5000,0.5000,0.5000,0.5000,1.0000,0.487917,-0.0002,0.0056,12318,2423.6,2182.6,0.0226,97
164000,11,0.0015,20,0.5000,0.5000,0.5000,0.5000,0.9955,0.489631,-0.0007,0.0440,12335,2941.1,2147.0,0.0229,98
166000,11,0.0015,21,0.5000,0.5000,0.5000,0.5000,1.0000,0.499196,0.0069,0.0392,12366,2795.4,2162.8,0.0232,99
168000,10,0.0014,20,0.5000,0.5000,0.5000,0.5000,1.0000,0.507033,-0.0034,0.0314,12408,2343.9,2169.0,0.0234,100
170000,11,0.0015,20,0.5000,0.5000,0.5000,0.5000,1.0000,0.505302,0.0032,0.0158,12441,2297.6,2171.5,0.0237,102
172000,10,0.0014,19,0.5000,0.5000,0.5000,0.5000,1.0000,0.488469,-0.0020,0.0557,12463,2356.4,2175.5,0.0239,103
174000,7,0.0010,14,0.5000,0.5000,0.5000,0.5000,1.0000,0.511450,-0.0001,0.0018,12488,2101.6,2174.5,0.0242,103
176000,8,0.0011,14,0.5000,0.5000,0.5000,0.5000,1.0000,0.510139,-0.0058,0.0668,12512,2025.7,2184.2,0.0244,104
178000,9,0.0013,14,0.5000,0.5000,0.5000,0.5000,1.0000,0.499600,-0.0107,0.0672,12533,2066.6,2190.9,0.0246,106
180000,6,0.0008,12,0.5000,0.5000,0.5000,0.5000,1.0000,0.481105,0.0035,0.0089,12554,1568.5,2191.7,0.0249,107
182000,6,0.0008,12,0.5000,0.5000,0.5000,0.5000,1.0000,0.483407,0.0002,0.0019,12574,1399.5,2180.0,0.0252,108
184000,6,0.0008,12,0.5000,0.5000,0.5000,0.5000,1.0000,0.479358,-0.0004,0.0051,12591,1356.9,2183.5,0.0254,109
186000,7,0.0010,12,0.5000,0.5000,0.5000,0.5000,1.0000,0.474168,0.0050,0.0512,12606,1567.1,2189.5,0.0257,110
188000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.469427,-0.0000,0.0020,12623,1563.0,2175.1,0.0260,111
190000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.469642,0.0008,0.0026,12636,1282.4,2173.9,0.0262,112
192000,6,0.0008,10,0.5000,0.5000,0.5000,0.5000,0.9667,0.472373,0.0224,0.0641,12650,1175.6,2166.3,0.0265,114
194000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.474295,-0.0001,0.0021,12663,1161.8,2166.3,0.0267,115
196000,6,0.0008,10,0.5000,0.5000,0.5000,0.5000,0.9333,0.464990,-0.0542,0.0767,12670,1389.1,2166.3,0.0270,116
198000,8,0.0011,11,0.5000,0.5000,0.5000,0.5000,0.9450,0.474464,-0.0750,0.1694,12685,1194.0,2158.9,0.0273,117
200000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.478765,0.0002,0.0025,12696,1217.6,2161.4,0.0275,118
202000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.478538,0.0051,0.0106,12710,1157.1,2409.2,0.0277,120
204000,5,0.0007,10,0.5000,0.5000,0.5000,0.5000,1.0000,0.483048,-0.0037,0.0145,12730,832.8,2290.6,0.0280,121
206000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.390040,0.0001,0.0019,12742,803.1,2299.6,0.0282,122
208000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.393562,0.0135,0.0358,12750,713.5,2307.2,0.0285,123
210000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.407821,0.0000,0.0017,12758,782.8,2334.0,0.0287,124
212000,4,0.0006,7,0.5000,0.5000,0.5000,0.5000,1.0000,0.385926,-0.0147,0.0883,12770,720.3,2294.2,0.0290,126
214000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.378821,-0.0025,0.0705,12780,625.9,2304.1,0.0292,127
216000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.403517,0.0180,0.0160,12788,689.4,2315.7,0.0294,128
218000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,0.9750,0.428347,-0.0051,0.1416,12795,786.7,2325.0,0.0297,129
220000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.420538,0.0002,0.0026,12805,819.8,2301.0,0.0299,130
222000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.417456,-0.0000,0.0015,12811,924.0,2264.7,0.0302,131
224000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.422066,0.0000,0.0019,12824,841.1,2246.2,0.0305,132
226000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.415764,0.0009,0.0038,12835,579.7,2258.1,0.0307,134
228000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.415177,0.0001,0.0017,12845,634.5,2266.3,0.0309,135
230000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.415197,-0.0103,0.0589,12850,803.9,2277.3,0.0312,136
232000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.414837,0.0002,0.0017,12856,987.0,2284.0,0.0314,137
234000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.410303,-0.0002,0.0055,12864,859.6,2274.4,0.0317,138
236000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.399109,-0.0126,0.0934,12878,714.8,2267.9,0.0319,140
238000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.416249,0.0001,0.0017,12884,857.3,2274.5,0.0321,141
240000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.419952,0.0047,0.1192,12893,892.3,2278.1,0.0324,142
242000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.419576,-0.0973,0.1149,12901,789.0,2283.1,0.0326,143
244000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.419450,-0.0001,0.0018,12908,850.0,2290.3,0.0328,144
246000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.447337,0.0028,0.0127,12921,757.6,2282.4,0.0331,146
248000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.453859,-0.0020,0.0036,12933,667.5,2286.8,0.0333,147
250000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.444629,-0.0002,0.0048,12941,796.7,2289.8,0.0336,148
252000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.453708,-0.0001,0.0020,12951,747.9,2376.9,0.0338,149
254000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.452900,-0.0002,0.0018,12956,956.5,2341.5,0.0341,150
256000,4,0.0006,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.421625,-0.0184,0.1149,12965,869.2,2358.5,0.0343,152
258000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.454958,-0.0015,0.0044,12975,610.9,2386.5,0.0345,153
260000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.454790,0.0001,0.0016,12979,824.2,2387.5,0.0348,154
262000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.462605,0.0011,0.0083,12989,757.2,2367.1,0.0350,155
264000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.460777,0.0000,0.0018,12996,826.1,2329.8,0.0353,156
266000,5,0.0007,8,0.5000,0.5000,0.5000,0.5000,1.0000,0.435565,-0.0588,0.2521,13010,701.9,2307.7,0.0355,158
268000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.464983,-0.0005,0.0043,13020,730.3,2314.0,0.0358,159
270000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.469129,-0.0002,0.0019,13025,858.2,2306.7,0.0360,160
272000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.469346,0.0129,0.0247,13035,784.6,2285.8,0.0363,161
274000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.469199,-0.0001,0.0016,13046,729.5,2288.6,0.0365,162
276000,3,0.0004,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.477534,0.0002,0.0016,13052,868.2,2299.5,0.0367,163
278000,5,0.0007,6,0.5000,0.5000,0.5000,0.5000,1.0000,0.450893,-0.0098,0.1262,13062,823.9,2306.8,0.0370,165
280000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.409273,0.0003,0.0017,13075,462.1,2316.7,0.0372,166
282000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.405445,-0.0012,0.0078,13081,411.9,2320.2,0.0374,167
284000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.401124,-0.0001,0.0021,13089,419.9,2313.9,0.0377,168
286000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.402664,0.0001,0.0017,13092,527.5,2321.0,0.0379,169
288000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.402584,-0.0002,0.0019,13096,588.5,2323.2,0.0381,170
290000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.404780,-0.0409,0.1064,13104,459.7,2329.7,0.0384,172
292000,3,0.0004,4,0.5000,0.5000,0.5000,0.5000,0.9667,0.385409,0.0076,0.1974,13112,352.9,2337.7,0.0386,173
294000,3,0.0004,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.378214,-0.0022,0.0378,13119,473.8,2333.6,0.0388,174
296000,2,0.0003,4,0.5000,0.5000,0.5000,0.5000,1.0000,0.390549,0.0001,0.0047,13129,302.5,2338.2,0.0391,175
