tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
44000,3240,0.4500,4298,0.7207,0.6090,0.7156,0.6743,0.9282,0.019545,-0.0007,0.0134,10215,16582594.4,165.3,0.0739,12
46000,3240,0.4500,4351,0.7218,0.6094,0.7160,0.6761,0.9111,0.017564,0.0000,0.0081,10216,15402054.0,165.5,0.0772,13
48000,3240,0.4500,4238,0.7216,0.6097,0.7166,0.6770,0.9406,0.017279,-0.0005,0.0087,10224,18183439.6,167.8,0.0795,13
50000,3239,0.4499,4326,0.7230,0.6091,0.7165,0.6770,0.9343,0.015849,0.0003,0.0098,10225,16577152.3,167.4,0.0829,13
52000,3240,0.4500,4257,0.7216,0.6095,0.7162,0.6755,0.9383,0.014825,-0.0004,0.0061,10231,18051696.7,233.4,0.0853,14
54000,3238,0.4497,4263,0.7224,0.6094,0.7162,0.6760,0.9319,0.014475,-0.0003,0.0133,10232,17376294.6,208.0,0.0882,14
56000,3240,0.4500,4253,0.7223,0.6091,0.7158,0.6756,0.9498,0.013183,0.0001,0.0063,10234,17249089.1,204.3,0.0911,15
58000,3240,0.4500,4258,0.7225,0.6094,0.7159,0.6761,0.9375,0.013328,-0.0002,0.0141,10237,18641632.1,207.9,0.0936,15
60000,3238,0.4497,4360,0.7236,0.6087,0.7155,0.6768,0.9301,0.011994,-0.0000,0.0125,10240,16707890.3,198.8,0.0969,15
62000,3240,0.4500,4251,0.7234,0.6089,0.7161,0.6776,0.9532,0.010783,-0.0001,0.0066,10244,18954996.6,205.4,0.0991,16
64000,3239,0.4499,4329,0.7252,0.6081,0.7161,0.6780,0.9263,0.009878,-0.0003,0.0101,10246,17295792.3,199.4,0.1024,16
66000,3240,0.4500,4265,0.7255,0.6084,0.7161,0.6789,0.9453,0.009331,0.0002,0.0069,10251,18302678.1,201.4,0.1050,17
68000,3240,0.4500,4254,0.7262,0.6084,0.7165,0.6793,0.9331,0.010008,-0.0003,0.0141,10254,18476544.1,201.1,0.1078,17
70000,3240,0.4500,4342,0.7256,0.6089,0.7167,0.6796,0.9377,0.008210,0.0001,0.0078,10257,17118034.5,197.7,0.1110,18
72000,3240,0.4500,4269,0.7259,0.6087,0.7169,0.6797,0.9408,0.008540,-0.0003,0.0089,10262,19478135.6,201.4,0.1132,18
74000,3239,0.4499,4311,0.7264,0.6086,0.7168,0.6804,0.9273,0.008211,-0.0003,0.0110,10262,17555256.3,196.2,0.1169,18
76000,3240,0.4500,4248,0.7255,0.6091,0.7168,0.6804,0.9368,0.007158,0.0001,0.0062,10266,18895383.5,196.5,0.1197,19
78000,3238,0.4497,4301,0.7273,0.6086,0.7168,0.6811,0.9366,0.008747,0.0002,0.0142,10269,17997421.5,194.5,0.1229,19
80000,3240,0.4500,4236,0.7278,0.6084,0.7170,0.6816,0.9445,0.006913,-0.0001,0.0064,10271,17908256.0,194.5,0.1258,20
82000,3238,0.4497,4242,0.7280,0.6085,0.7172,0.6819,0.9361,0.008789,-0.0006,0.0148,10277,19071970.7,195.7,0.1283,20
84000,3240,0.4500,4319,0.7292,0.6078,0.7172,0.6821,0.9270,0.007330,-0.0001,0.0127,10281,17091743.6,193.7,0.1317,20
86000,3240,0.4500,4254,0.7287,0.6083,0.7172,0.6824,0.9218,0.006766,-0.0001,0.0071,10287,19271415.2,196.1,0.1339,21
88000,3240,0.4500,4304,0.7303,0.6077,0.7169,0.6827,0.9063,0.006298,0.0004,0.0099,10287,17572954.1,195.0,0.1370,21
90000,3240,0.4500,4275,0.7292,0.6078,0.7168,0.6828,0.9439,0.006077,-0.0001,0.0073,10294,18532659.6,195.4,0.1398,22
92000,3240,0.4500,4274,0.7297,0.6080,0.7170,0.6829,0.9275,0.007617,-0.0004,0.0139,10296,18636472.9,195.1,0.1427,22
94000,3240,0.4500,4306,0.7296,0.6079,0.7170,0.6833,0.9391,0.006539,0.0000,0.0080,10297,17356998.9,193.6,0.1460,23
96000,3240,0.4500,4238,0.7298,0.6079,0.7175,0.6841,0.9374,0.006679,0.0000,0.0090,10301,19611673.4,195.2,0.1484,23
98000,3237,0.4496,4288,0.7303,0.6073,0.7172,0.6841,0.9385,0.007407,-0.0001,0.0110,10305,17715386.2,193.7,0.1517,23
100000,3240,0.4500,4218,0.7300,0.6072,0.7173,0.6846,0.9506,0.006660,-0.0002,0.0067,10311,19027756.4,194.4,0.1543,24
102000,3238,0.4497,4271,0.7309,0.6067,0.7172,0.6848,0.9361,0.007522,-0.0005,0.0135,10313,18093660.1,172.2,0.1575,24
104000,3239,0.4499,4246,0.7306,0.6070,0.7174,0.6850,0.9524,0.006226,0.0001,0.0069,10316,18029587.3,175.7,0.1606,25
106000,3239,0.4499,4234,0.7300,0.6074,0.7176,0.6851,0.9425,0.008377,-0.0002,0.0147,10318,19114579.3,183.3,0.1634,25
108000,3239,0.4499,4318,0.7313,0.6066,0.7173,0.6850,0.9232,0.008769,-0.0002,0.0130,10322,17181182.3,174.7,0.1670,25
110000,3240,0.4500,4281,0.7306,0.6069,0.7177,0.6851,0.9356,0.007352,-0.0004,0.0070,10324,19290148.4,182.4,0.1695,26
112000,3239,0.4499,4343,0.7314,0.6060,0.7176,0.6857,0.9190,0.007715,-0.0001,0.0112,10327,17637067.9,177.9,0.1730,26
114000,3240,0.4500,4232,0.7315,0.6061,0.7175,0.6861,0.9371,0.007979,-0.0003,0.0077,10330,18562700.4,180.2,0.1759,27
116000,3239,0.4499,4260,0.7332,0.6053,0.7175,0.6869,0.9317,0.009127,-0.0001,0.0144,10333,18586401.1,180.7,0.1789,27
118000,3239,0.4499,4312,0.7330,0.6054,0.7176,0.6874,0.9279,0.008184,0.0002,0.0080,10337,17341497.4,178.3,0.1823,28
120000,3239,0.4499,4234,0.7327,0.6054,0.7180,0.6876,0.9455,0.008316,0.0001,0.0090,10341,19539051.6,182.3,0.1848,28
122000,3237,0.4496,4263,0.7339,0.6046,0.7180,0.6876,0.9186,0.009215,0.0002,0.0111,10342,17569724.4,179.2,0.1884,28
124000,3239,0.4499,4193,0.7343,0.6047,0.7184,0.6885,0.9398,0.008458,-0.0002,0.0067,10346,18924770.1,181.3,0.1911,29
126000,3240,0.4500,4245,0.7361,0.6031,0.7184,0.6886,0.9283,0.008983,-0.0001,0.0143,10347,17971231.8,180.3,0.1943,29
128000,3240,0.4500,4233,0.7354,0.6032,0.7184,0.6887,0.9396,0.008785,0.0001,0.0078,10348,17939911.5,180.1,0.1975,30
130000,3238,0.4497,4254,0.7350,0.6031,0.7186,0.6892,0.9269,0.010881,-0.0003,0.0142,10349,19065866.1,181.4,0.2002,30
132000,3239,0.4499,4323,0.7368,0.6015,0.7184,0.6890,0.9318,0.010949,0.0002,0.0126,10352,17117856.5,179.3,0.2039,30
134000,3240,0.4500,4225,0.7361,0.6014,0.7186,0.6891,0.9325,0.009861,-0.0002,0.0070,10355,19216077.0,181.4,0.2064,31
136000,3240,0.4500,4300,0.7378,0.6007,0.7183,0.6892,0.9197,0.010197,0.0002,0.0110,10356,17444412.5,179.7,0.2100,31
138000,3239,0.4499,4222,0.7374,0.6012,0.7185,0.6894,0.9383,0.010836,-0.0003,0.0076,10360,18385645.7,180.6,0.2128,32
140000,3239,0.4499,4272,0.7383,0.6011,0.7183,0.6897,0.9180,0.009200,-0.0004,0.0142,10362,18424499.3,180.5,0.2159,32
142000,3240,0.4500,4281,0.7384,0.6011,0.7184,0.6894,0.9279,0.008189,-0.0001,0.0078,10363,17192769.2,179.3,0.2194,33
144000,3240,0.4500,4213,0.7383,0.6013,0.7183,0.6895,0.9303,0.008420,-0.0003,0.0095,10366,19299869.0,180.9,0.2219,33
146000,3239,0.4499,4292,0.7397,0.6008,0.7185,0.6896,0.9209,0.008244,-0.0002,0.0116,10367,17322365.5,179.4,0.2255,33
148000,3240,0.4500,4228,0.7392,0.6010,0.7191,0.6899,0.9264,0.007984,-0.0000,0.0071,10368,18686353.1,180.2,0.2283,34
150000,3240,0.4500,4268,0.7401,0.6001,0.7193,0.6903,0.9422,0.008771,0.0001,0.0139,10368,17694560.0,179.6,0.2316,34
152000,3240,0.4500,4248,0.7401,0.6007,0.7191,0.6911,0.9284,0.008183,-0.0001,0.0080,10368,17677620.3,183.2,0.2346,35
154000,3239,0.4499,4250,0.7411,0.5998,0.7191,0.6914,0.9345,0.007979,-0.0002,0.0136,10369,18761705.8,191.3,0.2374,35
156000,3239,0.4499,4284,0.7418,0.5994,0.7185,0.6916,0.9220,0.007215,-0.0000,0.0123,10370,16860717.7,177.5,0.2410,35
158000,3240,0.4500,4183,0.7414,0.5996,0.7188,0.6917,0.9252,0.005805,0.0000,0.0071,10370,18894552.3,185.4,0.2436,36
160000,3239,0.4499,4284,0.7428,0.5987,0.7189,0.6921,0.8802,0.006393,-0.0003,0.0104,10370,17131321.4,179.1,0.2471,36
162000,3240,0.4500,4212,0.7426,0.5988,0.7191,0.6915,0.9341,0.007398,-0.0001,0.0071,10371,18074795.1,182.5,0.2499,37
164000,3240,0.4500,4244,0.7439,0.5984,0.7192,0.6918,0.9301,0.008262,-0.0001,0.0143,10371,18021754.8,182.7,0.2529,37
166000,3240,0.4500,4278,0.7450,0.5976,0.7193,0.6922,0.9247,0.008006,-0.0000,0.0078,10373,16881291.8,180.4,0.2562,38
168000,3240,0.4500,4204,0.7443,0.5979,0.7191,0.6917,0.9399,0.008460,-0.0004,0.0100,10374,18911140.6,185.1,0.2586,38
170000,3240,0.4500,4230,0.7455,0.5977,0.7187,0.6913,0.9266,0.008553,0.0000,0.0118,10374,16947819.2,182.6,0.2620,38
172000,3240,0.4500,4202,0.7455,0.5974,0.7190,0.6911,0.9361,0.008066,-0.0000,0.0071,10375,18286845.8,184.4,0.2647,39
174000,3238,0.4497,4201,0.7466,0.5971,0.7188,0.6911,0.9528,0.008435,0.0002,0.0130,10376,17202025.2,181.9,0.2682,39
176000,3240,0.4500,4195,0.7463,0.5974,0.7191,0.6918,0.9523,0.009291,-0.0001,0.0079,10377,17337767.4,181.7,0.2714,40
178000,3239,0.4499,4179,0.7464,0.5976,0.7191,0.6912,0.9353,0.008465,0.0000,0.0130,10377,18351504.6,182.6,0.2742,40
180000,3240,0.4500,4240,0.7475,0.5969,0.7186,0.6915,0.9332,0.004378,-0.0001,0.0121,10379,16478294.9,180.8,0.2777,40
182000,3240,0.4500,4188,0.7477,0.5974,0.7188,0.6919,0.9521,0.002430,-0.0002,0.0073,10382,18455916.8,183.0,0.2802,41
184000,3240,0.4500,4215,0.7479,0.5973,0.7189,0.6923,0.9294,0.004924,-0.0000,0.0108,10385,16695445.1,181.2,0.2837,41
186000,3240,0.4500,4177,0.7486,0.5972,0.7190,0.6929,0.9292,0.003726,-0.0004,0.0069,10391,17687015.3,182.4,0.2864,42
188000,3240,0.4500,4207,0.7496,0.5971,0.7188,0.6931,0.9287,0.005646,0.0000,0.0148,10393,17574683.2,182.3,0.2895,42
190000,3240,0.4500,4237,0.7493,0.5971,0.7184,0.6932,0.9382,0.002781,0.0004,0.0080,10397,16511389.5,181.2,0.2929,43
192000,3239,0.4499,4175,0.7487,0.5965,0.7184,0.6926,0.9293,0.003685,-0.0004,0.0099,10399,18516158.1,182.7,0.2955,43
194000,3240,0.4500,4207,0.7494,0.5963,0.7183,0.6922,0.9153,0.004109,0.0000,0.0111,10402,16627469.1,181.3,0.2990,43
196000,3239,0.4499,4176,0.7491,0.5959,0.7182,0.6927,0.9234,0.002117,-0.0000,0.0062,10403,17907826.1,182.3,0.3017,44
198000,3240,0.4500,4212,0.7509,0.5958,0.7179,0.6928,0.9195,0.003994,0.0003,0.0128,10406,16772965.0,181.5,0.3051,44
200000,3239,0.4499,4146,0.7513,0.5949,0.7182,0.6931,0.9424,0.003221,-0.0001,0.0075,10408,16887149.9,181.4,0.3082,45
