tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
74000,3240,0.4500,3890,0.3646,0.6470,0.7834,0.5840,0.9398,0.009340,-0.0000,0.0078,17228,17262061.7,168.0,0.1410,19
76000,3240,0.4500,3812,0.3623,0.6500,0.7811,0.5829,0.9188,0.009126,-0.0003,0.0059,17235,18854832.7,169.4,0.1439,20
78000,3240,0.4500,3747,0.3643,0.6490,0.7862,0.5834,0.9093,0.008051,-0.0002,0.0118,17254,16833608.5,166.5,0.1480,20
80000,3239,0.4499,3818,0.3641,0.6496,0.7867,0.5837,0.9149,0.006865,-0.0002,0.0071,17306,17912179.2,166.5,0.1513,20
82000,3238,0.4497,3811,0.3642,0.6495,0.7866,0.5840,0.9311,0.008146,-0.0002,0.0120,17316,18071336.1,167.2,0.1545,21
84000,3239,0.4499,3812,0.3622,0.6510,0.7860,0.5833,0.9289,0.007154,-0.0002,0.0093,17320,17802666.5,166.8,0.1579,21
86000,3238,0.4497,3800,0.3626,0.6527,0.7876,0.5829,0.9297,0.006993,-0.0009,0.0107,17351,18881445.3,167.7,0.1609,22
88000,3239,0.4499,3852,0.3633,0.6525,0.7883,0.5830,0.9578,0.005953,0.0003,0.0075,17359,17511114.9,166.5,0.1647,22
90000,3240,0.4500,3843,0.3604,0.6555,0.7854,0.5815,0.9376,0.005718,-0.0001,0.0053,17370,18975715.8,167.2,0.1677,22
92000,3239,0.4499,3852,0.3613,0.6552,0.7864,0.5819,0.9359,0.006772,-0.0002,0.0129,17374,17720724.1,166.6,0.1713,23
94000,3240,0.4500,3835,0.3595,0.6569,0.7831,0.5808,0.9267,0.005810,-0.0004,0.0100,17381,18284266.2,166.6,0.1747,23
96000,3240,0.4500,3774,0.3611,0.6573,0.7862,0.5801,0.8878,0.005956,-0.0005,0.0109,17414,18782646.1,167.1,0.1778,24
98000,3240,0.4500,3810,0.3618,0.6565,0.7891,0.5799,0.9264,0.006415,-0.0001,0.0088,17440,17866383.4,166.4,0.1814,24
100000,3240,0.4500,3857,0.3611,0.6581,0.7869,0.5785,0.9345,0.005772,-0.0000,0.0074,17472,19530588.1,167.4,0.1843,25
102000,3240,0.4500,3757,0.3617,0.6582,0.7880,0.5791,0.9215,0.006012,-0.0002,0.0115,17477,17415743.3,160.9,0.1878,25
104000,3239,0.4499,3765,0.3590,0.6617,0.7852,0.5777,0.9198,0.005941,-0.0015,0.0087,17508,18579061.7,177.8,0.1905,25
106000,3240,0.4500,3865,0.3599,0.6622,0.7858,0.5781,0.9439,0.006411,-0.0001,0.0114,17526,18544177.7,184.2,0.1933,26
108000,3238,0.4497,3837,0.3585,0.6629,0.7850,0.5777,0.9308,0.006997,-0.0001,0.0089,17530,18347830.0,183.5,0.1964,26
110000,3240,0.4500,3786,0.3585,0.6637,0.7847,0.5773,0.9314,0.007527,-0.0000,0.0099,17554,19265819.7,187.0,0.1992,27
112000,3239,0.4499,3851,0.3607,0.6634,0.7873,0.5776,0.9411,0.007398,-0.0003,0.0077,17562,17781569.4,183.9,0.2024,27
114000,3239,0.4499,3810,0.3585,0.6656,0.7851,0.5764,0.9375,0.006911,-0.0001,0.0058,17571,19284157.5,187.1,0.2051,27
116000,3238,0.4497,3831,0.3601,0.6651,0.7881,0.5772,0.9290,0.008446,0.0000,0.0130,17584,17849480.1,184.5,0.2084,28
118000,3239,0.4499,3713,0.3599,0.6663,0.7870,0.5760,0.9215,0.006651,-0.0015,0.0100,17592,18601798.8,184.6,0.2114,28
120000,3240,0.4500,3771,0.3607,0.6666,0.7890,0.5762,0.9134,0.007566,-0.0002,0.0120,17621,18995001.8,185.3,0.2143,29
122000,3239,0.4499,3759,0.3612,0.6669,0.7906,0.5757,0.9175,0.007262,0.0001,0.0072,17630,18147888.8,183.8,0.2176,29
124000,3239,0.4499,3795,0.3601,0.6689,0.7870,0.5744,0.9278,0.007824,-0.0002,0.0076,17672,19669275.0,185.5,0.2202,30
126000,3239,0.4499,3783,0.3604,0.6691,0.7888,0.5746,0.9248,0.008518,0.0001,0.0118,17679,17484663.0,182.8,0.2238,30
128000,3239,0.4499,3753,0.3589,0.6719,0.7871,0.5729,0.8967,0.007350,0.0001,0.0067,17698,18858728.6,184.0,0.2266,30
130000,3238,0.4497,3743,0.3624,0.6702,0.7940,0.5741,0.9228,0.007510,0.0003,0.0118,17726,18437314.3,183.5,0.2297,31
132000,3240,0.4500,3873,0.3636,0.6699,0.7983,0.5737,0.9302,0.005564,-0.0002,0.0083,17747,18473152.2,183.1,0.2328,31
134000,3239,0.4499,3834,0.3622,0.6720,0.7960,0.5726,0.9099,0.006569,-0.0001,0.0099,17753,19380324.7,183.4,0.2358,32
136000,3239,0.4499,3878,0.3634,0.6710,0.7993,0.5738,0.9474,0.006202,-0.0001,0.0071,17766,17767025.8,181.5,0.2394,32
138000,3240,0.4500,3843,0.3605,0.6741,0.7964,0.5726,0.9330,0.005812,-0.0001,0.0056,17778,19493225.7,183.3,0.2419,32
140000,3238,0.4497,3845,0.3605,0.6741,0.7965,0.5728,0.9341,0.007210,-0.0002,0.0126,17782,17854347.9,182.2,0.2453,33
142000,3239,0.4499,3802,0.3617,0.6738,0.7974,0.5726,0.9144,0.006973,-0.0010,0.0108,17800,18677128.9,182.5,0.2482,33
144000,3240,0.4500,3767,0.3604,0.6751,0.7958,0.5719,0.9272,0.008285,-0.0004,0.0122,17820,18884816.9,182.7,0.2512,34
146000,3240,0.4500,3736,0.3605,0.6750,0.7953,0.5719,0.9224,0.007770,0.0001,0.0068,17827,18004426.7,182.6,0.2543,34
148000,3238,0.4497,3805,0.3597,0.6767,0.7931,0.5709,0.9452,0.007989,0.0001,0.0079,17879,19534378.6,183.7,0.2569,35
150000,3238,0.4497,3822,0.3594,0.6769,0.7923,0.5705,0.9415,0.008311,0.0001,0.0106,17885,17213089.7,182.2,0.2605,35
152000,3240,0.4500,3835,0.3579,0.6787,0.7906,0.5687,0.9111,0.007731,-0.0004,0.0069,17894,18733722.2,214.5,0.2631,35
154000,3240,0.4500,3833,0.3591,0.6789,0.7920,0.5697,0.9482,0.008591,-0.0004,0.0128,17905,18154642.6,188.6,0.2664,36
156000,3240,0.4500,3778,0.3584,0.6793,0.7917,0.5692,0.9125,0.008860,-0.0004,0.0087,17914,18156520.5,181.6,0.2697,36
158000,3240,0.4500,3790,0.3593,0.6795,0.7930,0.5691,0.9385,0.008277,-0.0003,0.0101,17936,18829762.3,181.0,0.2728,37
160000,3240,0.4500,3817,0.3601,0.6787,0.7955,0.5694,0.9442,0.007045,-0.0002,0.0077,17942,17237474.5,172.9,0.2766,37
162000,3240,0.4500,3714,0.3591,0.6806,0.7922,0.5682,0.9073,0.006816,-0.0004,0.0061,17962,18902076.9,175.9,0.2794,38
164000,3240,0.4500,3792,0.3625,0.6784,0.8013,0.5702,0.9256,0.007197,0.0003,0.0121,17988,17187534.2,171.4,0.2832,38
166000,3240,0.4500,3815,0.3606,0.6798,0.8007,0.5697,0.9324,0.007606,-0.0009,0.0099,17999,18141605.0,172.3,0.2863,38
168000,3238,0.4497,3808,0.3604,0.6798,0.8006,0.5699,0.9132,0.007621,-0.0004,0.0125,18015,18194456.3,172.7,0.2894,39
170000,3239,0.4499,3820,0.3602,0.6798,0.8009,0.5695,0.9215,0.007087,0.0001,0.0063,18024,17513568.9,171.9,0.2928,39
172000,3238,0.4497,3803,0.3594,0.6809,0.8009,0.5700,0.9413,0.007697,0.0001,0.0086,18052,19040456.8,173.5,0.2957,40
174000,3240,0.4500,3843,0.3598,0.6810,0.8014,0.5696,0.9170,0.008339,-0.0000,0.0104,18058,16742646.5,170.0,0.2997,40
176000,3240,0.4500,3847,0.3582,0.6829,0.7992,0.5682,0.9445,0.007414,0.0001,0.0056,18064,18452851.5,172.2,0.3024,40
178000,3240,0.4500,3846,0.3583,0.6831,0.7994,0.5692,0.9268,0.008864,-0.0001,0.0122,18069,17594809.9,171.3,0.3059,41
180000,3240,0.4500,3769,0.3577,0.6837,0.7994,0.5690,0.9107,0.008090,-0.0004,0.0082,18076,17734463.6,171.4,0.3091,41
182000,3240,0.4500,3834,0.3568,0.6846,0.7981,0.5682,0.9010,0.008925,-0.0003,0.0105,18086,18377283.6,172.9,0.3119,42
184000,3240,0.4500,3798,0.3571,0.6851,0.7996,0.5679,0.9005,0.008358,-0.0003,0.0083,18095,16726796.9,171.4,0.3156,42
186000,3240,0.4500,3755,0.3559,0.6870,0.7964,0.5669,0.9100,0.007440,-0.0006,0.0069,18137,18558434.0,172.7,0.3184,43
188000,3240,0.4500,3803,0.3573,0.6849,0.8022,0.5688,0.9384,0.008749,-0.0001,0.0128,18159,16676810.7,171.3,0.3221,43
190000,3238,0.4497,3810,0.3571,0.6862,0.8007,0.5674,0.9235,0.008315,-0.0001,0.0088,18165,17810969.6,172.8,0.3248,43
192000,3239,0.4499,3779,0.3582,0.6859,0.8023,0.5675,0.9209,0.008624,-0.0004,0.0131,18180,17620557.1,173.0,0.3279,44
194000,3240,0.4500,3846,0.3580,0.6873,0.8050,0.5676,0.9177,0.007709,-0.0007,0.0075,18200,17051983.7,173.4,0.3310,44
196000,3240,0.4500,3807,0.3572,0.6885,0.8036,0.5670,0.9368,0.008319,0.0001,0.0088,18214,18614818.1,174.6,0.3337,45
198000,3239,0.4499,3802,0.3575,0.6888,0.8038,0.5680,0.9212,0.008872,0.0002,0.0099,18223,16078590.5,174.0,0.3371,45
200000,3240,0.4500,3864,0.3562,0.6901,0.8020,0.5674,0.9113,0.007765,-0.0002,0.0057,18227,17954747.2,175.8,0.3395,45
