tick,N,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h
388000,5000,6007,0.8329268894554436,0.35632217448264514,0.4561795039816862,0.575555169988429,0.9199795187710182,0.0004549507091191823,4.518174814698335e-05,0.005226288328807806,54658,63733134.46069286,221.6,0.0326
390000,5000,5974,0.8328874111630296,0.3562677459531028,0.4565029597670791,0.5757533166140488,0.9284109651710183,0.0006621071143305821,9.162902790659695e-05,0.004731471533853698,54658,68273201.46789838,225.1,0.0346
392000,5000,5982,0.832142611761226,0.35658972100966285,0.4570890729797988,0.5755507334546663,0.9209629651710184,0.0013222681299248258,-8.00755609713284e-05,0.007248414255109188,54658,67444501.31503215,225.9,0.0369
394000,4999,5908,0.8316032741957122,0.3575830983557165,0.4547269338327432,0.5727486400512147,0.9285726797069599,0.002052915408085951,-0.00024704054134839425,0.00881496613707878,54660,51609446.36825369,219.9,0.0404
396000,5000,5944,0.8313048631623087,0.35819670368629913,0.45379051268251286,0.5717668637865758,0.9321992277477464,0.0017025287318418142,-0.00015891844840925626,0.007657061196799552,54661,46602924.43723884,215.7,0.0438
398000,5000,5974,0.8315275700312666,0.3578452266460754,0.454460236778111,0.5723258921266289,0.9201494051511804,0.0007862923897062955,0.00010861109598669976,0.005838810172717325,54662,48149005.88050023,215.6,0.0464
400000,5000,5937,0.8318245437740883,0.35778113478633705,0.45403732765719906,0.572885944443758,0.9257535907668977,0.0002621041433372223,-0.00014139607554624348,0.005000074472176461,54666,53076075.21872568,217.4,0.0486
402000,5000,5946,0.831843795954428,0.35775125652728246,0.4539957515436492,0.572796631600838,0.9332726411623069,0.0008050063627735596,-2.4085085905528687e-05,0.005570369958186461,54667,57752239.20038237,219.2,0.0507
404000,5000,5955,0.8315821507470282,0.3576160937850426,0.45399102800659547,0.5723116907634569,0.929339836827715,0.00169719000288234,-0.0002716908247279882,0.005542832501896939,54667,61713191.908275574,220.3,0.0529
406000,5000,5942,0.831437973220182,0.3577588515709282,0.45353007191362377,0.5716732548445674,0.9302188856167404,0.0024307623100803966,-0.00034979148134973797,0.006432404050446638,54667,62843697.9446485,220.8,0.0554
408000,5000,5956,0.8314525931764636,0.3579177201441479,0.45383977959163874,0.5718936807748046,0.9302156862567404,4.452098483552637e-07,-0.0003499615683885676,0.005236752980108861,54667,65284746.494196236,221.8,0.0576
410000,4999,5952,0.8310206896082755,0.35808920734492933,0.4546090551230772,0.5720644213765113,0.9296416145796563,0.0010561609796614821,-0.00026294156878066123,0.0051227576887022475,54670,69219535.02710357,223.7,0.0596
412000,5000,6008,0.8313656998781058,0.35759659065314925,0.4546149527455622,0.5723961360643971,0.9287976862567404,0.002964074010594479,-0.00028701889917447766,0.00860456873642877,54674,62451555.10882696,222.3,0.0625
414000,4999,5962,0.8309651113570649,0.359038184713999,0.4517538126422575,0.5693587033507659,0.9244965855738552,0.0033986671241110445,-0.0003569136599066058,0.00866045031605534,54676,48625256.46492315,218.1,0.0662
416000,4999,5962,0.8309643062957918,0.35918048814120984,0.4513043406699423,0.568890224704335,0.9315555037314275,0.0003358084722636588,0.0003028567101195593,0.006032629229565072,54676,46680229.16618887,216.2,0.0694
418000,5000,5930,0.8310240228909545,0.35904274785699397,0.4514538446123536,0.5687239934884577,0.9345535202539516,0.00015323077955108926,9.414857162114284e-05,0.005079691294867642,54677,49756696.825719275,216.8,0.0717
420000,5000,5939,0.8312823473413057,0.3591194036792088,0.4511442990652058,0.5696150060146463,0.9305209932124737,0.00025624887106030845,-2.7877359476724606e-05,0.005471752487664415,54679,55001467.251424916,218.3,0.0738
422000,4999,5955,0.8311155701631243,0.35894300407687557,0.45130076408588365,0.5689337249309192,0.932837905823512,0.0010769362613828207,-8.315435615148706e-05,0.005576611981379727,54679,59103216.68263979,219.0,0.0761
424000,5000,5971,0.8310135543919147,0.3591400340794222,0.450925814348532,0.5684123913851364,0.931446775292394,0.002134412474542315,0.00014121144173928396,0.005682662363972357,54681,62213904.691956274,226.5,0.0025
426000,5000,6009,0.8310647995219704,0.35896339797328985,0.4512170873610163,0.568921851753386,0.9275087620264739,0.0019451983296873614,-0.0001426697684815246,0.006395485716909862,54684,62274369.42396628,222.9,0.005
428000,5000,5964,0.831149331807696,0.35897831349320786,0.45105172723896647,0.5691918305352426,0.9334180538024739,1.0324523383747749e-05,-0.00013565100360437126,0.004780416758046387,54685,66692380.12292611,235.7,0.0071
430000,4998,5969,0.8311675435456339,0.35912270495670673,0.450890250645068,0.5690292960793422,0.9328071766731432,0.001162802408998148,-0.0001332709645722649,0.006589914753694696,54686,68040377.87500653,238.9,0.0093
432000,4999,5951,0.831530079726068,0.35854471425247975,0.4511790211392545,0.5697982580024141,0.932818617525979,0.0032765714631406585,-0.0006731175542622445,0.010562722056011177,54689,53791120.44373715,217.5,0.0128
434000,5000,5931,0.8308384764967938,0.36049524984821435,0.44726439046740424,0.565637397952495,0.924299009335228,0.002113410108586422,-0.0005487847142492951,0.007593469302094988,54690,46738845.79491687,202.8,0.0164
436000,5000,5971,0.830752766643051,0.3609944249067518,0.44648425970198696,0.5645237444217776,0.9248314332911614,0.0016082140972475142,0.00014013335044220794,0.0057397806681526295,54692,47090272.02761738,202.2,0.0192
438000,5000,5988,0.8308228765436292,0.3611155181965936,0.4464025306186842,0.564772427483447,0.9292608138858732,1.4446341325982488e-08,0.00019827063282235304,0.004848403074552341,54693,51532181.20421778,206.8,0.0215
440000,5000,5967,0.8306648447469539,0.3610642485737805,0.4465435862109919,0.5639177787931039,0.9346215078725383,0.0008434398196701485,-5.441319799100064e-07,0.005202322508924131,54693,56570671.212870695,212.0,0.0236
442000,4999,5969,0.8307509188746023,0.36099696466901154,0.4464621753019999,0.5635718127775198,0.9320054944767734,0.001296671953572528,-0.00010409983350331985,0.005336163294955858,54693,60434791.050323136,213.9,0.026
444000,5000,5966,0.8306754343173836,0.36092790693673243,0.4461310456732133,0.5631060791532143,0.9259950324051791,0.00028730264616294056,-0.00038515917672030683,0.0061029223182145044,54694,62458451.17370653,215.2,0.0284
446000,5000,5980,0.8308329137266041,0.36084830132971185,0.4461714035051748,0.5631600535021228,0.9267550648147791,0.0007696278727818703,-3.711672550447745e-05,0.005176214034677609,54696,63604964.82126567,215.6,0.0309
448000,5000,5978,0.8308923298085108,0.36088088450063244,0.44634863076512427,0.563222408512899,0.9286070648147794,1.063262845527839e-08,-5.996604477687355e-05,0.004623240469152897,54696,67766699.71908352,219.5,0.0329
450000,5000,5968,0.8307340390148936,0.3611349222717097,0.44671204154035593,0.5634397675384595,0.9307350648147793,0.003332145616175659,-4.1685189335085e-05,0.00830598049821134,54697,63749080.01985189,218.2,0.0356
452000,5000,5934,0.8300741251309637,0.36257002863174026,0.443512112257304,0.5597878562159803,0.926982666768268,0.0031910229708392752,-8.547783827378754e-05,0.008654041017240223,54701,49470963.78495568,211.4,0.0394
454000,5000,5976,0.83009432729519,0.36292667654747873,0.4422963537280806,0.5588460642164605,0.9236189424568924,0.0006986032761930095,-0.00018059177645933278,0.006897327653739231,54703,45965366.59699001,208.1,0.0427
456000,5000,5987,0.8298917009659408,0.3628664172911613,0.44223286821365737,0.5585164713698341,0.9288373825776467,0.0010693245764142958,-8.506767295825694e-05,0.0057536243203982354,54704,48371935.04629497,208.9,0.0452
458000,5000,5961,0.8301015152745637,0.3630156083172379,0.44192389214224587,0.55938595055667,0.9288051854189605,0.0007190107427170883,-0.0005675968481789668,0.005616134597906055,54705,53565805.08790062,211.5,0.0473
460000,5000,5992,0.8299883880968648,0.3629337479317758,0.4418762611176441,0.5586811428423277,0.9264875780378934,0.001042379586153931,-0.00023153610208420682,0.0054703796616116605,54706,57702231.0661805,212.5,0.0497
462000,5000,5987,0.8299825385315361,0.36289769052028675,0.4410164490241671,0.5583787888114244,0.9241232177499232,0.0019918456156832976,-8.668531595715166e-05,0.00593413121942029,54709,60933200.71243984,213.3,0.0521
464000,5000,5952,0.8301107178546395,0.3627116105964272,0.44110101221550285,0.5583965644631941,0.9232819292597345,0.0008550452708644731,3.622614257738435e-05,0.005956900059649084,54711,61462304.33729388,213.7,0.0546
466000,5000,5984,0.8300724178381863,0.36269332757808787,0.441143204340118,0.5585700009528777,0.9333756082510947,9.31980445290272e-06,0.00018666653383139398,0.005095694857637215,54714,65033004.240125455,215.2,0.0568
468000,4999,5938,0.8297832830468662,0.36283905940033206,0.441551281845281,0.5585992005655727,0.9334095527434031,0.0020151821115123305,0.00018642266186646577,0.006473167272398574,54715,67665414.20686102,216.9,0.0589
470000,4998,5991,0.8298903586978695,0.3625906254879982,0.442148255013206,0.5592729468708368,0.9309532521337079,0.0032479837338572027,-0.000154848781034884,0.009100154991687322,54715,57063447.37002006,214.5,0.0622
472000,5000,5941,0.8292112154612697,0.36463616289424255,0.4380098580771235,0.5545779673200143,0.9376180708328545,0.001908906198974703,-0.00019411897391537528,0.007212432934223287,54716,46743496.80015219,210.7,0.0659
474000,4999,5948,0.8294394035967242,0.36455434235665185,0.43808017210116895,0.5546917700869612,0.9254212220281597,0.0016818376706963752,-0.00025059544826327843,0.006338156413569385,54719,46212293.644957095,209.8,0.0689
476000,5000,5977,0.829498490233998,0.3648723059021636,0.43755525826269587,0.5540371331581471,0.9278871459222184,0.0008168590603812704,4.326685228676372e-05,0.005465141927321264,54720,49998397.69378731,210.6,0.0712
478000,5000,5929,0.8293775902291148,0.36497909206522156,0.4375393396092348,0.5541685119746171,0.9250868751048896,0.0012778492075874591,-0.00010970566915527039,0.005989054095949132,54720,55254003.82365505,212.3,0.0733
480000,4999,5987,0.8292483801109201,0.3648581994848915,0.4377560345956883,0.5533596175581482,0.9197741406348228,0.0016616810832836332,-0.00033630214792555366,0.006201487769895704,54720,59010338.3149739,212.9,0.0757
482000,5000,5992,0.8291636583245491,0.36505083872794886,0.4372554691450013,0.5529625565704107,0.9120428667841688,0.0014155212059809193,-0.0003209440260058986,0.005946245120166798,54723,61508711.34068766,213.3,0.0781
484000,5000,6028,0.8292602785628213,0.3651487829121132,0.4372001410098781,0.5531406872448407,0.9188958301080727,0.0009341194732095095,-8.113538554698774e-05,0.005571338039485397,54724,61878941.44663364,241.7,0.0023
