tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
86000,12000,0.1500,0,0.5793,0.6710,0.2456,0.5805,0.9564,0.139763,-0.0017,0.0061,0,116471168.8,52.3,0.0850,6
88000,12000,0.1500,0,0.5890,0.6631,0.2590,0.5790,0.9611,0.138298,-0.0008,0.0055,0,120660906.9,52.3,0.0956,6
90000,11998,0.1500,0,0.5822,0.6748,0.2346,0.5724,0.9617,0.138688,-0.0017,0.0077,0,115221558.7,51.3,0.1083,6
92000,11999,0.1500,0,0.5843,0.6902,0.1889,0.5269,0.9637,0.138576,-0.0007,0.0047,0,110553257.0,42.6,0.0131,6
94000,11997,0.1500,0,0.5880,0.6908,0.1862,0.5209,0.9626,0.137454,-0.0004,0.0042,0,115059570.8,44.2,0.0252,6
96000,12000,0.1500,0,0.5937,0.6900,0.1844,0.5117,0.9617,0.136687,-0.0003,0.0043,0,120513030.0,44.8,0.0372,6
98000,12000,0.1500,0,0.5982,0.6896,0.1815,0.5039,0.9632,0.135859,-0.0006,0.0046,0,127784094.0,47.4,0.0469,6
100000,12000,0.1500,0,0.6028,0.6894,0.1795,0.4973,0.9663,0.135372,-0.0007,0.0039,0,135983237.9,48.4,0.0575,7
102000,12000,0.1500,0,0.6055,0.6918,0.1664,0.4887,0.9779,0.134567,-0.0005,0.0041,0,143901134.3,48.0,0.0694,7
104000,12000,0.1500,0,0.6089,0.6946,0.1653,0.4828,0.9749,0.134257,-0.0009,0.0046,0,148791554.6,48.5,0.0801,7
106000,11998,0.1500,0,0.6139,0.6930,0.1655,0.4759,0.9746,0.133184,-0.0004,0.0039,0,155303696.9,48.0,0.0925,7
108000,11999,0.1500,0,0.6113,0.6952,0.1615,0.4761,0.9747,0.132534,-0.0004,0.0047,0,159860504.4,47.9,0.1044,7
110000,11998,0.1500,0,0.6110,0.7018,0.1449,0.4635,0.9696,0.132256,-0.0007,0.0056,0,153134812.1,47.0,0.1182,7
112000,12000,0.1500,0,0.6155,0.7009,0.1442,0.4562,0.9702,0.131836,-0.0005,0.0043,0,155585281.8,47.2,0.0118,7
114000,11997,0.1500,0,0.6203,0.7000,0.1436,0.4488,0.9776,0.130979,-0.0003,0.0043,0,159914193.7,47.0,0.0236,7
116000,11998,0.1500,0,0.6239,0.6993,0.1431,0.4432,0.9770,0.130393,-0.0003,0.0041,0,164424497.2,47.5,0.0351,7
118000,11999,0.1500,0,0.6266,0.6987,0.1429,0.4391,0.9741,0.130035,-0.0003,0.0039,0,169872076.9,47.9,0.0464,8
120000,12000,0.1500,0,0.6302,0.6983,0.1408,0.4335,0.9703,0.129774,-0.0006,0.0037,0,179006407.5,49.4,0.0563,8
122000,12000,0.1500,0,0.6347,0.6978,0.1384,0.4265,0.9706,0.129156,-0.0002,0.0033,0,184058859.6,48.9,0.0681,8
124000,12000,0.1500,0,0.6359,0.6987,0.1357,0.4226,0.9731,0.128576,-0.0004,0.0041,0,192455331.7,49.2,0.0790,8
126000,12000,0.1500,0,0.6371,0.6986,0.1349,0.4203,0.9751,0.128074,-0.0003,0.0034,0,199454571.4,49.6,0.0895,8
128000,11998,0.1500,0,0.6369,0.6986,0.1352,0.4212,0.9754,0.127847,-0.0003,0.0046,0,197935366.9,48.9,0.1022,8
130000,11998,0.1500,0,0.6405,0.6987,0.1326,0.4133,0.9716,0.127544,-0.0003,0.0044,0,192069265.3,47.7,0.1164,8
132000,11998,0.1500,0,0.6441,0.6980,0.1320,0.4074,0.9720,0.127220,-0.0001,0.0045,0,194271093.9,46.2,0.0120,8
134000,11999,0.1500,0,0.6470,0.6974,0.1317,0.4028,0.9683,0.126854,-0.0002,0.0041,0,197665866.2,46.2,0.0240,8
136000,11998,0.1500,0,0.6492,0.6970,0.1314,0.3994,0.9718,0.126586,-0.0003,0.0038,0,201792180.7,47.2,0.0353,8
138000,12000,0.1500,0,0.6511,0.6966,0.1311,0.3963,0.9755,0.126198,-0.0004,0.0039,0,205246784.9,47.3,0.0470,9
140000,11998,0.1500,0,0.6542,0.6962,0.1294,0.3913,0.9763,0.125739,-0.0001,0.0043,0,210663397.1,47.7,0.0582,9
142000,11998,0.1500,0,0.6563,0.6958,0.1292,0.3879,0.9737,0.125485,-0.0002,0.0034,0,217335464.9,48.1,0.0693,9
144000,11999,0.1500,0,0.6590,0.6958,0.1278,0.3830,0.9726,0.125201,-0.0001,0.0041,0,223384493.6,48.3,0.0805,9
146000,12000,0.1500,0,0.6593,0.6958,0.1276,0.3824,0.9737,0.124989,-0.0002,0.0039,0,228396787.0,48.6,0.0914,9
148000,11999,0.1500,0,0.6599,0.6960,0.1264,0.3804,0.9723,0.124726,-0.0003,0.0048,0,221825894.3,47.4,0.1054,9
150000,11999,0.1500,0,0.6621,0.6957,0.1259,0.3770,0.9762,0.124481,-0.0002,0.0041,0,217614433.9,46.7,0.1190,9
152000,12000,0.1500,0,0.6643,0.6953,0.1257,0.3734,0.9789,0.124304,-0.0001,0.0043,0,219389622.3,53.1,0.0105,9
154000,11997,0.1500,0,0.6660,0.6949,0.1257,0.3709,0.9762,0.124052,-0.0002,0.0041,0,220251282.4,52.1,0.0213,9
156000,11998,0.1500,0,0.6670,0.6946,0.1255,0.3694,0.9747,0.123736,-0.0002,0.0045,0,221816052.6,52.1,0.0320,9
158000,12000,0.1500,0,0.6685,0.6944,0.1253,0.3671,0.9751,0.123530,-0.0000,0.0031,0,227777902.2,50.7,0.0438,10
