tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
178000,3240,0.4500,3947,0.5334,0.4193,0.7249,0.6164,0.8682,0.000152,0.0003,0.0087,12192,52570531.4,356.0,0.1419,12
180000,3240,0.4500,3947,0.5329,0.4194,0.7246,0.6164,0.8597,0.000719,0.0005,0.0079,12194,57058413.3,360.9,0.1432,12
182000,3240,0.4500,3924,0.5328,0.4194,0.7243,0.6163,0.8728,0.001055,-0.0005,0.0089,12195,61316175.1,365.8,0.1444,12
184000,3240,0.4500,3913,0.5329,0.4193,0.7240,0.6164,0.8254,0.000844,-0.0006,0.0104,12195,63904424.8,366.6,0.1459,12
186000,3240,0.4500,3942,0.5322,0.4194,0.7252,0.6158,0.8259,0.001660,0.0002,0.0093,12196,66198177.1,367.3,0.1473,12
188000,3240,0.4500,3952,0.5330,0.4196,0.7258,0.6159,0.8398,0.002103,-0.0005,0.0105,12196,66615456.3,366.9,0.1489,12
190000,3239,0.4499,3922,0.5328,0.4201,0.7264,0.6157,0.8521,0.000451,0.0003,0.0100,12198,63622736.9,365.0,0.1505,12
192000,3240,0.4500,3931,0.5322,0.4204,0.7268,0.6157,0.8414,0.002572,0.0001,0.0106,12199,62036022.1,363.8,0.1522,12
194000,3240,0.4500,3944,0.5327,0.4203,0.7274,0.6157,0.8392,0.000955,0.0000,0.0108,12199,60219339.3,363.3,0.1537,12
196000,3240,0.4500,3917,0.5329,0.4201,0.7278,0.6155,0.8542,0.002981,0.0001,0.0137,12199,55703174.1,358.6,0.1557,12
198000,3239,0.4499,3967,0.5321,0.4204,0.7273,0.6156,0.8398,0.000931,-0.0003,0.0093,12199,56804139.8,357.7,0.1574,13
200000,3240,0.4500,3954,0.5316,0.4205,0.7269,0.6156,0.8424,0.000931,-0.0000,0.0080,12200,61436548.7,360.3,0.1586,13
202000,3240,0.4500,3959,0.5316,0.4205,0.7267,0.6157,0.8485,0.000931,0.0002,0.0094,12200,65192437.1,414.9,0.1599,13
204000,3240,0.4500,3944,0.5315,0.4205,0.7272,0.6154,0.7895,0.002787,-0.0002,0.0096,12203,67630984.4,394.9,0.1614,13
206000,3239,0.4499,3945,0.5316,0.4205,0.7280,0.6153,0.8286,0.001464,-0.0001,0.0110,12206,68693418.7,379.1,0.1630,13
208000,3240,0.4500,3925,0.5315,0.4207,0.7283,0.6153,0.8253,0.002162,-0.0002,0.0113,12207,67577348.0,365.3,0.1647,13
210000,3240,0.4500,3959,0.5313,0.4209,0.7286,0.6152,0.8294,0.002057,-0.0003,0.0117,12207,64301420.7,340.5,0.1668,13
212000,3240,0.4500,3907,0.5320,0.4207,0.7297,0.6152,0.8580,0.001346,0.0004,0.0099,12207,63508630.4,334.3,0.1686,13
