tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
276000,3240,0.4500,3840,0.3837,0.6574,0.3709,0.4491,0.9562,0.004128,-0.0001,0.0051,3840,41531041.0,192.8,0.4830,16
278000,3240,0.4500,3824,0.3840,0.6571,0.3708,0.4490,0.9575,0.004138,-0.0002,0.0044,3842,42344700.9,193.8,0.4856,16
280000,3240,0.4500,3808,0.3854,0.6561,0.3703,0.4479,0.9562,0.004062,-0.0001,0.0056,3843,41578937.5,194.2,0.4884,16
282000,3240,0.4500,3811,0.3855,0.6560,0.3704,0.4478,0.9516,0.004597,-0.0000,0.0058,3844,38894341.1,192.7,0.4916,16
284000,3240,0.4500,3801,0.3855,0.6557,0.3704,0.4480,0.9527,0.004017,0.0001,0.0044,3846,39869688.8,192.0,0.4947,16
286000,3240,0.4500,3857,0.3857,0.6563,0.3705,0.4470,0.9472,0.004590,0.0001,0.0049,3848,38814989.7,191.5,0.4977,16
288000,3240,0.4500,3829,0.3857,0.6564,0.3705,0.4469,0.9468,0.004083,-0.0002,0.0046,3849,39977662.7,192.7,0.5003,16
290000,3240,0.4500,3873,0.3863,0.6561,0.3703,0.4468,0.9458,0.003946,0.0001,0.0041,3850,41939672.4,194.2,0.5027,17
292000,3240,0.4500,3896,0.3866,0.6560,0.3701,0.4464,0.9524,0.005112,-0.0002,0.0070,3850,42477760.7,193.7,0.5057,17
294000,3238,0.4497,3864,0.3865,0.6546,0.3694,0.4455,0.9481,0.004965,-0.0002,0.0052,3850,42022470.3,191.6,0.5093,17
296000,3240,0.4500,3811,0.3875,0.6547,0.3697,0.4455,0.9488,0.005267,0.0001,0.0044,3851,42575421.8,190.0,0.5127,17
298000,3240,0.4500,3822,0.3884,0.6540,0.3695,0.4451,0.9460,0.005368,-0.0004,0.0051,3853,42824480.8,186.6,0.5170,17
300000,3239,0.4499,3815,0.3886,0.6540,0.3693,0.4449,0.9568,0.004951,0.0001,0.0046,3856,40329134.9,178.9,0.5231,17
