tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
120000,3240,0.4500,4010,0.5047,0.6762,0.6476,0.6936,0.9057,0.002632,-0.0003,0.0062,8641,40247749.0,146.7,0.2759,8
122000,3240,0.4500,4000,0.5044,0.6770,0.6482,0.6931,0.9185,0.001848,0.0000,0.0063,8655,40512212.2,148.6,0.2791,8
124000,3239,0.4499,3998,0.5041,0.6778,0.6478,0.6929,0.9160,0.003094,-0.0001,0.0068,8657,41406282.1,149.9,0.2825,8
126000,3240,0.4500,4056,0.5039,0.6777,0.6480,0.6930,0.9076,0.001366,-0.0001,0.0051,8659,44064684.9,152.7,0.2853,8
128000,3240,0.4500,4039,0.5040,0.6778,0.6480,0.6929,0.9171,0.001796,0.0001,0.0063,8660,46488368.6,155.2,0.2881,8
130000,3240,0.4500,3999,0.5038,0.6778,0.6481,0.6930,0.9146,0.001255,-0.0001,0.0059,8660,46494115.6,156.2,0.2914,8
132000,3240,0.4500,4047,0.5037,0.6778,0.6480,0.6929,0.9138,0.002324,-0.0001,0.0069,8660,45703830.9,156.8,0.2947,8
134000,3239,0.4499,3988,0.5042,0.6794,0.6488,0.6924,0.9058,0.001519,0.0004,0.0069,8660,45891952.2,155.7,0.2987,9
136000,3239,0.4499,4013,0.5042,0.6784,0.6492,0.6928,0.9104,0.000951,-0.0001,0.0063,8660,45505093.5,156.1,0.3020,9
138000,3240,0.4500,4018,0.5045,0.6777,0.6491,0.6933,0.8980,0.000978,-0.0001,0.0068,8662,45679386.8,156.7,0.3054,9
140000,3239,0.4499,4001,0.5047,0.6779,0.6492,0.6938,0.9157,0.001363,-0.0002,0.0078,8673,46518951.2,157.5,0.3085,9
142000,3240,0.4500,3988,0.5047,0.6781,0.6500,0.6937,0.9261,0.001124,-0.0000,0.0063,8685,46277759.8,157.9,0.3119,9
144000,3240,0.4500,3988,0.5045,0.6781,0.6500,0.6937,0.9088,0.000728,-0.0000,0.0057,8686,48179382.2,158.9,0.3149,9
146000,3240,0.4500,4017,0.5046,0.6781,0.6502,0.6939,0.9274,0.000973,0.0001,0.0054,8687,50895310.7,160.4,0.3176,9
148000,3240,0.4500,4032,0.5047,0.6781,0.6503,0.6939,0.9092,0.001220,0.0003,0.0065,8687,52065109.0,161.4,0.3206,9
150000,3240,0.4500,4022,0.5049,0.6783,0.6502,0.6938,0.9092,0.003271,-0.0000,0.0084,8688,51158147.7,161.6,0.3239,9
152000,3240,0.4500,4018,0.5051,0.6788,0.6507,0.6935,0.9080,0.001182,-0.0002,0.0059,8688,50594054.7,138.2,0.3279,9
154000,3240,0.4500,4074,0.5046,0.6768,0.6508,0.6945,0.9064,0.000523,0.0004,0.0072,8690,49169236.0,149.3,0.3313,10
156000,3240,0.4500,4020,0.5046,0.6776,0.6503,0.6940,0.9051,0.002183,0.0002,0.0075,8692,50098387.7,161.5,0.3342,10
158000,3240,0.4500,3964,0.5056,0.6761,0.6505,0.6950,0.9116,0.003601,-0.0001,0.0080,8697,50322389.8,160.1,0.3378,10
160000,3239,0.4499,3982,0.5057,0.6762,0.6510,0.6945,0.9100,0.001953,-0.0005,0.0081,8707,50249911.4,154.8,0.3418,10
162000,3240,0.4500,3983,0.5058,0.6763,0.6513,0.6943,0.8983,0.001799,-0.0005,0.0066,8710,50158985.8,148.7,0.3463,10
164000,3240,0.4500,3971,0.5058,0.6764,0.6515,0.6943,0.9153,0.001804,0.0003,0.0060,8710,52409814.9,147.8,0.3502,10
166000,3240,0.4500,4002,0.5058,0.6763,0.6516,0.6943,0.8952,0.002093,-0.0002,0.0063,8710,54965298.8,149.9,0.3536,10
168000,3240,0.4500,4020,0.5059,0.6763,0.6515,0.6942,0.9009,0.001895,-0.0001,0.0084,8711,54276489.4,147.4,0.3578,10
170000,3240,0.4500,3983,0.5058,0.6766,0.6516,0.6943,0.9003,0.002540,-0.0001,0.0074,8711,53470470.2,144.5,0.3623,10
172000,3240,0.4500,3965,0.5058,0.6762,0.6518,0.6943,0.9025,0.004082,-0.0001,0.0098,8713,52665528.3,142.5,0.3668,11
174000,3240,0.4500,3949,0.5056,0.6745,0.6520,0.6949,0.9010,0.001895,0.0003,0.0083,8715,51612474.2,142.6,0.3707,11
176000,3240,0.4500,3960,0.5060,0.6735,0.6521,0.6956,0.8969,0.002026,0.0000,0.0080,8716,51991025.1,144.1,0.3740,11
178000,3239,0.4499,3940,0.5064,0.6737,0.6523,0.6958,0.9069,0.002156,-0.0002,0.0078,8723,52545050.8,145.2,0.3775,11
180000,3239,0.4499,3969,0.5061,0.6743,0.6526,0.6958,0.8953,0.002105,0.0004,0.0082,8726,51250024.7,145.6,0.3811,11
182000,3240,0.4500,4017,0.5060,0.6741,0.6528,0.6959,0.9090,0.000864,0.0000,0.0061,8727,52518632.8,146.1,0.3847,11
184000,3240,0.4500,3946,0.5059,0.6741,0.6528,0.6960,0.9051,0.001263,-0.0002,0.0063,8727,55254875.3,147.4,0.3880,11
186000,3240,0.4500,3993,0.5060,0.6742,0.6527,0.6959,0.8976,0.002345,-0.0000,0.0088,8727,56414425.1,147.7,0.3916,11
188000,3240,0.4500,4001,0.5061,0.6742,0.6528,0.6958,0.9001,0.001333,-0.0001,0.0069,8727,55562972.0,146.6,0.3959,11
190000,3240,0.4500,3976,0.5063,0.6744,0.6528,0.6957,0.9036,0.000293,0.0005,0.0067,8727,53852535.5,147.1,0.3995,11
192000,3239,0.4499,3983,0.5061,0.6726,0.6531,0.6966,0.8865,0.000875,0.0001,0.0079,8728,52829374.6,147.0,0.4033,12
194000,3240,0.4500,3962,0.5061,0.6731,0.6528,0.6963,0.9043,0.000175,-0.0004,0.0062,8731,53473602.4,147.5,0.4067,12
196000,3240,0.4500,3964,0.5060,0.6740,0.6527,0.6968,0.9113,0.001987,-0.0003,0.0083,8734,53645765.1,148.0,0.4102,12
198000,3240,0.4500,4034,0.5059,0.6744,0.6528,0.6969,0.9147,0.001691,0.0006,0.0079,8740,53243415.4,148.5,0.4137,12
200000,3240,0.4500,3949,0.5059,0.6742,0.6530,0.6967,0.9165,0.000508,-0.0001,0.0069,8743,52808039.3,149.3,0.4169,12
202000,3240,0.4500,4001,0.5059,0.6740,0.6533,0.6968,0.9069,0.001045,0.0002,0.0066,8744,54452908.8,154.2,0.4205,12
204000,3240,0.4500,3994,0.5060,0.6741,0.6534,0.6968,0.9118,0.000516,-0.0001,0.0059,8745,57270546.2,166.6,0.4236,12
206000,3240,0.4500,4017,0.5061,0.6741,0.6533,0.6968,0.9066,0.000416,0.0002,0.0067,8745,57373685.8,177.4,0.4263,12
208000,3240,0.4500,3959,0.5062,0.6740,0.6534,0.6966,0.8943,0.000642,-0.0004,0.0066,8745,55659999.0,179.2,0.4293,12
210000,3240,0.4500,3987,0.5062,0.6739,0.6535,0.6965,0.9011,0.001744,-0.0001,0.0082,8745,54795842.8,181.4,0.4322,13
212000,3239,0.4499,3969,0.5059,0.6730,0.6539,0.6968,0.9107,0.002093,-0.0001,0.0076,8746,53888818.6,181.6,0.4353,13
214000,3239,0.4499,3975,0.5060,0.6730,0.6537,0.6968,0.9124,0.002424,-0.0007,0.0089,8747,54252900.0,183.6,0.4381,13
216000,3240,0.4500,3973,0.5065,0.6723,0.6537,0.6976,0.9059,0.000894,0.0001,0.0070,8754,54903041.1,183.9,0.4411,13
218000,3240,0.4500,4021,0.5066,0.6728,0.6538,0.6975,0.9112,0.000514,0.0001,0.0078,8759,53369312.5,182.8,0.4442,13
220000,3240,0.4500,3996,0.5067,0.6731,0.6540,0.6974,0.9071,0.002406,0.0004,0.0077,8760,53775122.9,181.6,0.4475,13
222000,3240,0.4500,4034,0.5066,0.6732,0.6541,0.6973,0.9111,0.000205,0.0007,0.0061,8763,56231712.8,184.7,0.4500,13
224000,3240,0.4500,4012,0.5067,0.6731,0.6542,0.6973,0.9113,0.002027,-0.0003,0.0068,8763,58029339.7,187.6,0.4524,13
226000,3239,0.4499,3972,0.5067,0.6731,0.6541,0.6973,0.8934,0.000341,0.0003,0.0065,8764,56930886.9,187.1,0.4555,13
228000,3239,0.4499,4023,0.5068,0.6732,0.6542,0.6971,0.8783,0.001041,-0.0002,0.0079,8764,55259364.2,186.9,0.4585,13
230000,3240,0.4500,4001,0.5065,0.6714,0.6541,0.6979,0.9082,0.004010,0.0006,0.0080,8764,54899856.2,187.0,0.4615,14
232000,3240,0.4500,4015,0.5064,0.6716,0.6540,0.6978,0.9018,0.000223,0.0004,0.0067,8764,54428641.5,186.8,0.4645,14
234000,3239,0.4499,3973,0.5070,0.6707,0.6541,0.6986,0.8882,0.000455,-0.0002,0.0078,8770,54677385.4,186.8,0.4675,14
236000,3240,0.4500,3995,0.5072,0.6710,0.6539,0.6990,0.9016,0.001967,-0.0002,0.0089,8775,54425407.4,187.0,0.4704,14
238000,3240,0.4500,3989,0.5074,0.6711,0.6539,0.6990,0.8989,0.001512,-0.0001,0.0078,8777,53315716.9,186.9,0.4734,14
240000,3240,0.4500,4001,0.5073,0.6712,0.6539,0.6989,0.9106,0.000092,0.0000,0.0062,8777,54999191.0,186.5,0.4765,14
242000,3240,0.4500,3974,0.5074,0.6713,0.6539,0.6989,0.9070,0.001293,0.0003,0.0075,8777,57512956.0,187.0,0.4793,14
244000,3240,0.4500,3993,0.5075,0.6714,0.6540,0.6988,0.8922,0.002238,-0.0004,0.0074,8779,57909441.0,187.7,0.4820,14
246000,3240,0.4500,4020,0.5076,0.6713,0.6541,0.6986,0.8969,0.003892,-0.0004,0.0095,8780,56611500.9,187.8,0.4849,14
248000,3240,0.4500,4002,0.5077,0.6721,0.6546,0.6983,0.9006,0.001119,-0.0003,0.0073,8780,55655329.0,187.7,0.4879,14
250000,3240,0.4500,4007,0.5071,0.6696,0.6545,0.6993,0.8872,0.000354,-0.0003,0.0074,8781,54294149.3,186.6,0.4913,15
252000,3240,0.4500,4017,0.5072,0.6698,0.6544,0.6993,0.9049,0.001265,-0.0001,0.0081,8781,55065018.8,159.5,0.4948,15
254000,3240,0.4500,3952,0.5079,0.6690,0.6550,0.7005,0.9047,0.002648,-0.0003,0.0085,8786,55406447.5,168.6,0.4979,15
256000,3240,0.4500,3969,0.5078,0.6691,0.6553,0.7002,0.9029,0.001952,0.0001,0.0089,8797,54337220.0,174.5,0.5009,15
258000,3240,0.4500,4014,0.5074,0.6697,0.6553,0.7003,0.8944,0.000679,-0.0001,0.0071,8799,53998170.8,179.1,0.5037,15
260000,3240,0.4500,4057,0.5075,0.6695,0.6553,0.7003,0.9125,0.004040,0.0003,0.0076,8800,56136201.4,181.0,0.5066,15
262000,3240,0.4500,3998,0.5074,0.6695,0.6552,0.7004,0.9064,0.000919,-0.0003,0.0070,8801,58426360.2,182.5,0.5096,15
264000,3240,0.4500,3975,0.5074,0.6696,0.6553,0.7001,0.9016,0.000889,0.0001,0.0076,8801,57369764.0,177.0,0.5133,15
266000,3240,0.4500,4002,0.5073,0.6696,0.6552,0.7001,0.8956,0.001462,-0.0004,0.0083,8802,56421190.1,166.8,0.5180,15
268000,3240,0.4500,4002,0.5075,0.6704,0.6556,0.6997,0.8934,0.003834,-0.0003,0.0101,8803,55573861.3,153.6,0.5239,16
270000,3240,0.4500,4030,0.5077,0.6708,0.6556,0.6997,0.8929,0.002754,-0.0004,0.0088,8803,54611916.1,154.5,0.5273,16
272000,3240,0.4500,4033,0.5079,0.6698,0.6557,0.7000,0.8937,0.002685,0.0005,0.0094,8806,55080909.9,157.2,0.5302,16
274000,3240,0.4500,3956,0.5081,0.6716,0.6558,0.7003,0.8871,0.002984,-0.0005,0.0086,8819,55266452.6,161.0,0.5327,16
276000,3240,0.4500,3969,0.5076,0.6717,0.6564,0.7000,0.8955,0.002283,-0.0004,0.0080,8831,53475371.8,164.4,0.5352,16
278000,3240,0.4500,4008,0.5076,0.6716,0.6563,0.6998,0.9012,0.001652,0.0004,0.0066,8831,54667815.8,168.2,0.5376,16
280000,3240,0.4500,3999,0.5076,0.6714,0.6563,0.6998,0.8881,0.002320,-0.0000,0.0069,8833,57279036.2,173.3,0.5394,16
282000,3239,0.4499,3987,0.5076,0.6714,0.6564,0.6999,0.8958,0.003178,-0.0004,0.0088,8834,58170090.3,179.3,0.5409,16
284000,3240,0.4500,3976,0.5074,0.6712,0.6562,0.6999,0.9025,0.002886,0.0002,0.0072,8834,57317454.1,183.8,0.5427,16
286000,3240,0.4500,4009,0.5075,0.6714,0.6564,0.6996,0.9006,0.002172,-0.0002,0.0072,8835,55450923.3,186.7,0.5449,16
288000,3240,0.4500,4005,0.5075,0.6711,0.6565,0.6996,0.8841,0.003059,-0.0005,0.0079,8836,54729982.0,189.5,0.5470,17
290000,3240,0.4500,4005,0.5077,0.6711,0.6562,0.6995,0.8851,0.001918,0.0002,0.0063,8837,55424483.1,193.1,0.5488,17
292000,3240,0.4500,3953,0.5085,0.6702,0.6566,0.7004,0.9000,0.003195,-0.0007,0.0078,8845,55641550.7,195.6,0.5509,17
294000,3240,0.4500,4009,0.5086,0.6708,0.6570,0.7000,0.8903,0.002205,0.0002,0.0079,8861,54487620.4,197.8,0.5531,17
296000,3240,0.4500,4011,0.5083,0.6710,0.6571,0.7005,0.9117,0.002295,0.0006,0.0074,8865,53871948.3,199.9,0.5552,17
298000,3240,0.4500,3980,0.5082,0.6709,0.6572,0.7004,0.9072,0.002797,-0.0001,0.0068,8865,55545051.6,202.6,0.5571,17
300000,3240,0.4500,3953,0.5082,0.6710,0.6574,0.7004,0.9008,0.002320,0.0005,0.0064,8867,58198315.7,205.4,0.5589,17
